reviews_per_month,review_scores_rating,id
1.55,99.0,11998353
0.03,100.0,12004930
2.37,97.0,12008385
5.57,94.0,12025717
7.08,97.0,12026845
8.3,97.0,12026856
3.64,97.0,12037978
6.45,97.0,12041223
0.2,93.0,12041358
0.3,100.0,12057024
0.21,85.0,12088624
1.92,91.0,12110830
1.06,87.0,12111841
1.34,90.0,12111957
4.88,89.0,12115392
0.21,100.0,12126766
0.05,100.0,12137566
2.61,86.0,12151600
2.35,91.0,12154878
0.02,100.0,12154955
0.38,96.0,12155285
0.16,86.0,12156553
0.12,85.0,12169644
4.91,97.0,12172311
2.72,99.0,12175415
1.64,100.0,12176844
0.16,100.0,12186884
0.59,95.0,12207073
5.65,99.0,12212013
1.8,85.0,12212126
0.4,98.0,12228334
0.17,73.0,12266059
2.97,98.0,12270048
2.02,93.0,12270642
2.31,94.0,12288524
0.08,100.0,12291658
0.73,100.0,12295920
2.52,90.0,12310120
3.41,98.0,12328003
0.11,84.0,12346372
0.89,99.0,12361563
2.21,99.0,12362408
2.94,93.0,12368621
1.34,95.0,12382688
0.16,100.0,12382918
0.83,95.0,12410151
0.03,100.0,12425557
0.08,100.0,12425911
0.46,100.0,12429503
0.1,85.0,12432020
7.5,94.0,12437037
0.09,100.0,12463547
0.07,100.0,12463556
0.27,100.0,12467839
1.29,86.0,12484859
1.87,89.0,12510982
7.93,98.0,12511163
2.73,89.0,12511225
2.86,95.0,12515810
5.41,100.0,12562572
2.4,100.0,12582732
0.86,97.0,12588515
4.27,96.0,12590446
1.81,99.0,12607119
0.72,97.0,12614397
0.14,97.0,12657038
4.24,90.0,12657863
0.11,100.0,12677241
3.79,97.0,12679234
6.14,98.0,12725886
8.72,99.0,12741695
0.02,100.0,12750864
1.93,91.0,12779748
2.58,93.0,12780009
4.03,96.0,12797906
0.16,100.0,12814571
0.99,100.0,12815012
0.29,98.0,12831488
0.26,98.0,12832173
6.56,99.0,12835527
0.15,100.0,12852960
0.42,98.0,12853235
2.52,93.0,12853799
0.02,100.0,12855454
2.85,95.0,12857011
3.0,93.0,12857087
2.29,94.0,12857179
3.05,95.0,12857222
0.07,70.0,12866962
0.88,99.0,12870849
5.28,94.0,12905538
0.11,100.0,12910183
0.26,100.0,12913802
0.42,96.0,12922728
4.82,99.0,12930338
0.66,98.0,12953897
2.29,98.0,12954602
0.02,100.0,12956379
0.4,100.0,12956380
1.57,96.0,12964066
3.35,96.0,12981814
0.95,97.0,12987777
4.18,99.0,12999869
2.26,81.0,13016330
0.28,98.0,13017050
1.12,96.0,13021294
5.0,99.0,13021568
4.67,99.0,13022232
3.97,99.0,13022499
0.45,99.0,13046853
0.07,100.0,13061396
1.66,98.0,13066842
0.16,96.0,13082310
2.55,100.0,13083682
3.39,90.0,13084734
2.26,91.0,13095952
0.41,95.0,13096400
0.46,98.0,13100047
0.3,100.0,13112761
0.1,90.0,13120626
6.69,99.0,13127954
7.13,99.0,13128357
0.56,98.0,13148133
1.25,100.0,13149975
0.17,97.0,13153289
2.77,97.0,13155451
1.35,99.0,13157125
2.96,92.0,13169268
0.12,90.0,13171740
4.21,98.0,13175533
0.19,97.0,13186688
0.56,92.0,13201652
0.09,70.0,13204198
0.26,100.0,13219968
7.33,99.0,13220623
0.12,92.0,13224465
0.44,100.0,13239272
4.09,92.0,13239943
3.61,92.0,13263750
0.62,97.0,13264163
1.86,98.0,13264364
1.75,90.0,13265498
0.1,100.0,13273159
0.03,80.0,13276083
0.52,95.0,13280184
0.98,99.0,13280672
2.45,98.0,13284332
2.82,98.0,13284618
6.11,95.0,13293285
0.24,100.0,13313452
0.47,97.0,13315189
5.31,99.0,13318584
1.43,94.0,13327441
1.3,96.0,13332858
0.26,84.0,13333814
0.76,97.0,13346701
0.09,93.0,13349338
1.13,94.0,13362637
1.09,97.0,13393846
1.71,93.0,13427895
0.44,100.0,13430730
1.33,100.0,13443665
4.64,94.0,13464987
4.07,94.0,13465512
0.29,92.0,13465756
0.22,100.0,13479950
0.14,90.0,13491912
2.65,99.0,13497122
1.38,95.0,13516275
0.07,60.0,13530616
1.36,92.0,13548606
1.7,93.0,13549311
0.29,94.0,13557637
0.1,100.0,13559950
0.15,90.0,13563865
2.08,94.0,13578021
0.27,95.0,13579169
0.26,100.0,13582817
3.6,97.0,13585679
1.7,95.0,13588571
1.67,97.0,13591271
2.79,94.0,13600947
4.71,98.0,13602723
2.41,100.0,13603043
0.2,93.0,13603416
1.82,94.0,13605661
2.56,97.0,13606695
1.91,96.0,13618517
3.56,98.0,13625546
1.43,95.0,13635551
1.75,98.0,13641058
5.99,97.0,13642014
4.23,99.0,13652971
0.3,93.0,13654134
2.3,99.0,13669721
0.32,97.0,13676473
3.08,98.0,13685131
1.98,93.0,13686323
0.67,98.0,13687128
1.01,100.0,13687255
0.9,93.0,13688416
2.19,97.0,13709214
0.57,96.0,13711175
3.66,99.0,13714899
2.3,91.0,13734123
0.57,100.0,13735115
2.98,100.0,13735664
5.14,95.0,13749078
1.33,94.0,13751537
2.1,99.0,13762975
0.14,80.0,13764695
1.23,96.0,13769493
3.98,96.0,13774014
1.93,91.0,13784076
0.87,98.0,13788581
0.63,97.0,13788740
6.73,92.0,13788749
5.53,99.0,13789725
1.12,100.0,13796550
2.76,99.0,13796921
0.48,100.0,13803228
3.4,97.0,13806046
4.14,97.0,13810224
1.81,95.0,13815224
2.33,98.0,13815533
5.21,98.0,13845578
2.75,99.0,13848713
6.16,99.0,13857866
3.74,94.0,13866653
0.15,90.0,13883766
1.76,95.0,13884730
0.39,98.0,13896608
1.92,99.0,13899875
5.83,97.0,13901641
1.04,87.0,13911251
1.4,99.0,13913555
0.38,98.0,13913910
0.08,100.0,13918273
0.27,100.0,13936968
1.82,100.0,13941504
0.34,99.0,13943674
0.14,100.0,13952628
2.6,82.0,13962229
4.38,99.0,13970165
0.13,100.0,13973341
1.22,94.0,13975376
0.9,98.0,13978938
0.15,100.0,13981712
0.2,98.0,14008953
2.92,98.0,14029901
1.41,99.0,14030807
6.52,94.0,14043110
0.71,95.0,14049725
1.78,98.0,14057062
0.85,96.0,14058613
3.8,99.0,14068781
0.09,100.0,14074818
0.25,98.0,14125801
1.68,98.0,14126085
1.13,100.0,14139656
5.01,88.0,14142409
1.98,92.0,14153586
0.69,97.0,14162759
0.64,99.0,14166343
4.95,94.0,14179987
0.08,93.0,14180539
1.3,92.0,14197078
1.32,97.0,14203815
0.21,100.0,14206695
0.3,100.0,14214684
3.06,99.0,14220594
2.13,96.0,14225205
1.53,83.0,14234871
0.62,97.0,14255278
1.74,99.0,14265180
4.06,98.0,14266916
3.61,99.0,14268636
0.41,88.0,14280580
0.12,100.0,14294502
0.16,100.0,14299097
0.03,100.0,14311890
3.17,100.0,14323059
0.28,100.0,14339856
3.81,97.0,14341440
0.14,100.0,14352641
0.15,97.0,14358722
0.66,97.0,14360687
0.44,99.0,14362264
0.11,100.0,14374783
0.15,100.0,14375372
7.56,94.0,14386727
1.03,98.0,14388391
3.28,96.0,14401326
0.18,80.0,14404663
0.13,96.0,14406178
7.06,94.0,14422371
5.9,99.0,14426130
1.01,99.0,14450414
1.1,85.0,14451638
1.0,94.0,14453697
1.33,93.0,14474493
1.73,90.0,14475808
1.86,89.0,14476185
1.07,92.0,14484206
8.36,99.0,14488234
2.03,98.0,14490262
0.45,100.0,14501673
3.47,98.0,14505006
2.34,96.0,14538591
1.22,95.0,14540002
2.34,87.0,14548497
3.05,93.0,14549750
1.84,88.0,14552166
0.3,100.0,14553088
3.79,99.0,14553693
0.36,97.0,14576746
1.32,83.0,14577765
0.11,100.0,14588279
1.53,93.0,14591043
1.62,96.0,14596029
0.5,94.0,14611058
0.11,100.0,14611546
2.23,100.0,14619235
0.11,95.0,14635668
1.23,89.0,14654471
0.6,97.0,14671513
4.64,96.0,14671675
0.65,98.0,14673134
3.08,99.0,14691164
5.71,97.0,14705126
0.03,100.0,14712935
0.32,100.0,14714307
1.01,88.0,14725307
0.4,95.0,14726839
0.38,97.0,14727009
4.83,100.0,14745298
0.43,100.0,14759973
0.72,98.0,14760041
1.98,87.0,14761638
0.18,100.0,14762607
7.92,96.0,14763705
1.46,100.0,14773074
4.35,93.0,14773204
3.95,99.0,14773919
1.89,99.0,14775913
1.54,97.0,14788324
1.38,95.0,14790424
2.69,98.0,14802586
10.24,98.0,14804950
1.2,98.0,14808208
5.78,92.0,14827566
0.15,90.0,14840923
0.41,96.0,14841442
1.02,94.0,14845574
1.18,99.0,14852542
0.26,88.0,14869325
0.46,96.0,14884457
2.09,95.0,14886240
2.98,96.0,14887262
0.31,100.0,14896984
0.18,97.0,14903530
0.21,94.0,14906353
5.51,93.0,14907455
0.11,100.0,14913379
1.98,98.0,14913657
9.58,99.0,14934208
1.36,97.0,14936250
5.09,93.0,14938407
2.07,98.0,14944663
3.09,100.0,14948905
0.05,100.0,14948986
0.36,96.0,14950542
0.08,100.0,14953903
1.61,91.0,14963288
0.37,100.0,14963473
0.07,100.0,14969986
0.98,95.0,14983353
1.16,96.0,14988703
8.67,99.0,14990478
0.66,86.0,14991559
6.39,100.0,14996188
5.73,97.0,15005046
3.95,93.0,15010218
1.17,98.0,15024335
0.15,93.0,15027416
0.1,95.0,15037623
5.32,97.0,15051965
0.31,98.0,15054072
4.4,87.0,15055277
2.28,99.0,15056192
0.8,93.0,15060615
2.24,97.0,15067182
5.74,98.0,15069107
2.73,96.0,15070065
4.43,95.0,15075530
0.06,100.0,15111599
0.16,100.0,15126863
0.3,100.0,15130794
6.46,85.0,15132100
4.26,99.0,15132855
0.49,92.0,15134083
0.95,96.0,15150709
0.93,90.0,15162895
1.18,98.0,15163770
1.4,93.0,15166182
0.34,98.0,15166399
1.24,95.0,15176931
0.54,97.0,15177458
1.39,100.0,15177460
0.23,93.0,15178460
6.75,97.0,15179182
1.26,96.0,15189360
0.36,99.0,15194176
0.42,99.0,15194320
0.36,95.0,15194432
0.05,100.0,15207802
4.77,96.0,15207940
0.1,70.0,15214880
6.19,98.0,15215678
0.14,100.0,15216713
0.13,100.0,15218861
1.52,98.0,15220043
0.8,100.0,15222045
3.55,97.0,15236335
0.25,100.0,15256248
0.44,91.0,15258331
3.96,88.0,15267186
0.24,97.0,15268492
1.44,98.0,15269286
0.07,100.0,15270397
2.94,96.0,15270469
0.45,96.0,15282659
0.1,100.0,15283495
0.08,100.0,15286104
0.18,91.0,15299001
0.39,97.0,15309962
0.17,100.0,15311048
3.12,99.0,15311518
0.25,100.0,15314587
1.04,98.0,15327480
1.64,98.0,15327674
7.93,95.0,15330348
5.66,99.0,15330751
1.76,98.0,15339049
0.09,100.0,15342398
9.98,95.0,15343159
0.21,90.0,15344978
1.15,100.0,15346313
2.91,99.0,15346876
0.12,100.0,15363435
0.06,100.0,15372200
0.06,100.0,15377291
0.08,70.0,15377479
3.66,97.0,15383658
0.04,100.0,15393846
0.57,93.0,15394942
0.63,98.0,15400940
0.23,95.0,15401372
0.8,98.0,15408863
0.79,99.0,15409616
0.14,84.0,15412358
2.36,94.0,15432669
8.13,95.0,15434462
0.06,100.0,15446815
3.59,98.0,15453636
0.57,93.0,15468915
0.71,98.0,15469891
0.5,100.0,15470223
0.76,95.0,15471195
0.14,96.0,15471316
0.5,98.0,15471757
0.47,98.0,15472181
4.7,97.0,15478431
1.02,100.0,15484215
6.98,98.0,15486470
0.03,100.0,15504145
0.06,100.0,15511739
0.37,98.0,15512995
0.11,100.0,15521441
0.78,93.0,15523355
0.11,100.0,15549498
0.37,100.0,15550123
0.12,100.0,15560650
4.03,94.0,15564777
3.69,95.0,15567704
0.18,100.0,15579505
4.34,94.0,15583185
1.16,99.0,15591362
0.08,100.0,15602145
0.03,100.0,15603927
1.15,94.0,15605090
0.03,100.0,15613006
0.2,80.0,15619426
0.31,100.0,15621583
1.48,99.0,15633213
0.78,96.0,15641829
1.54,100.0,15643873
0.13,70.0,15662354
4.69,99.0,15662917
1.39,92.0,15664146
0.12,100.0,15675279
1.04,94.0,15675657
1.06,92.0,15675790
2.65,87.0,15675892
0.09,70.0,15677325
0.81,80.0,15702583
1.86,97.0,15705696
0.39,100.0,15708231
0.49,91.0,15716518
0.66,98.0,15717561
0.15,80.0,15718115
1.12,97.0,15722690
0.07,70.0,15732801
0.77,100.0,15733592
0.4,100.0,15734872
0.77,100.0,15743600
1.48,99.0,15759935
0.13,60.0,15769037
1.15,87.0,15769128
1.22,88.0,15769324
1.61,97.0,15770116
1.29,100.0,15776727
1.24,100.0,15785104
2.14,83.0,15792140
0.71,94.0,15806021
3.18,98.0,15812013
3.09,99.0,15822076
0.61,93.0,15824294
0.06,100.0,15830044
1.75,97.0,15832358
0.84,95.0,15834994
0.61,99.0,15835438
1.81,95.0,15843007
1.26,96.0,15843930
1.59,99.0,15849484
0.52,98.0,15855837
1.49,98.0,15860350
6.85,99.0,15860884
0.6,99.0,15860973
0.16,84.0,15870673
0.18,100.0,15871266
0.49,84.0,15873231
1.32,99.0,15876545
0.94,99.0,15888446
0.19,97.0,15901364
0.09,100.0,15901668
0.11,95.0,15901845
4.16,99.0,15903424
0.66,87.0,15904098
3.67,100.0,15911270
1.98,98.0,15911997
0.32,97.0,15916432
0.16,97.0,15916933
3.25,90.0,15920878
2.56,99.0,15929798
0.35,95.0,15938330
0.45,96.0,15939264
0.59,88.0,15939487
0.34,98.0,15957623
1.14,85.0,15957963
0.14,100.0,15970624
5.56,97.0,15985008
0.25,100.0,15999597
0.15,100.0,15999931
0.03,100.0,16004169
0.03,100.0,16013094
0.06,100.0,16016803
4.97,99.0,16017966
5.18,99.0,16018565
0.04,100.0,16026556
5.0,99.0,16043093
0.84,89.0,16051031
2.24,100.0,16052484
1.07,96.0,16052656
1.39,98.0,16055131
0.03,100.0,16058262
0.12,100.0,16066598
0.8,99.0,16068425
0.09,93.0,16068498
1.84,99.0,16073408
1.88,100.0,16073836
2.3,97.0,16079346
0.09,100.0,16082636
6.52,86.0,16086843
3.23,96.0,16088064
3.76,99.0,16089156
2.28,98.0,16125990
2.69,99.0,16134193
0.16,100.0,16137002
1.84,100.0,16160696
0.06,100.0,16162370
0.13,100.0,16162542
6.08,86.0,16162625
0.1,93.0,16162763
0.09,93.0,16162846
0.15,100.0,16163092
4.37,99.0,16173016
4.8,85.0,16176101
0.48,100.0,16178483
0.77,100.0,16178751
0.86,98.0,16179065
0.45,99.0,16179580
0.11,100.0,16180470
1.04,99.0,16190202
0.15,96.0,16191041
0.11,73.0,16202104
9.35,99.0,16204265
0.18,83.0,16205967
0.07,100.0,16206116
0.28,90.0,16206151
1.0,99.0,16208102
0.39,96.0,16208487
6.55,91.0,16219958
5.53,87.0,16228848
2.64,98.0,16230722
0.9,95.0,16241036
1.44,94.0,16242493
2.08,97.0,16242929
4.59,99.0,16244433
5.58,88.0,16255081
0.81,94.0,16256179
4.75,95.0,16256385
0.03,60.0,16257289
1.07,96.0,16274869
0.14,95.0,16287044
0.11,87.0,16297383
2.66,95.0,16305055
0.07,100.0,16312844
0.34,95.0,16324639
1.19,99.0,16326624
0.66,97.0,16330378
2.9,97.0,16331804
4.11,98.0,16335125
0.81,99.0,16336481
2.5,99.0,16336782
0.26,95.0,16348139
1.79,98.0,16351934
1.07,99.0,16352294
2.88,97.0,16362304
0.09,93.0,16379931
0.77,95.0,16383490
0.14,92.0,16393469
0.25,93.0,16394300
0.07,100.0,16394610
0.15,90.0,16394806
0.2,100.0,16406043
6.87,95.0,16406118
4.31,97.0,16407735
0.67,96.0,16416050
6.56,88.0,16426353
0.56,92.0,16427484
2.39,96.0,16435615
0.78,99.0,16441272
0.09,93.0,16442951
1.13,95.0,16443034
0.2,80.0,16452355
1.38,100.0,16454916
5.04,99.0,16456337
0.03,80.0,16469515
0.33,98.0,16488124
0.2,94.0,16490343
2.08,95.0,16497229
1.18,99.0,16516337
1.81,100.0,16519220
0.33,93.0,16529602
0.5,100.0,16532410
5.65,99.0,16535678
2.67,96.0,16542790
0.16,88.0,16553684
3.38,91.0,16556338
0.1,100.0,16560870
0.26,95.0,16569308
0.2,100.0,16570444
2.16,97.0,16570521
0.23,93.0,16570808
4.21,99.0,16572187
0.16,90.0,16587632
0.07,100.0,16602539
1.48,91.0,16604785
4.37,97.0,16649876
0.41,98.0,16652268
0.53,100.0,16653287
0.03,100.0,16661176
4.97,96.0,16678379
0.24,100.0,16679374
1.71,96.0,16688334
0.36,100.0,16690768
4.47,98.0,16700935
5.89,96.0,16706877
0.59,96.0,16707105
2.34,99.0,16710475
1.35,94.0,16721946
1.38,99.0,16737908
7.0,97.0,16742943
0.12,100.0,16757454
0.28,92.0,16778737
0.14,95.0,16779057
4.47,88.0,16779078
4.06,98.0,16797018
6.29,99.0,16824774
3.07,98.0,16831471
0.09,90.0,16839850
0.45,100.0,16839867
0.53,99.0,16844534
0.12,95.0,16845067
0.28,100.0,16855762
4.99,93.0,16858141
0.29,96.0,16859985
0.12,90.0,16868984
8.41,99.0,16872797
4.83,97.0,16896129
4.21,98.0,16897188
1.5,98.0,16897598
1.09,99.0,16900525
0.28,100.0,16909548
0.86,96.0,16910795
0.28,100.0,16913294
0.07,100.0,16933050
6.61,92.0,16933274
0.91,88.0,16944002
2.38,99.0,16944675
1.22,87.0,16972383
1.55,98.0,16975571
1.01,96.0,16987679
3.51,94.0,17010389
0.52,81.0,17011295
1.16,91.0,17016281
5.63,99.0,17016637
0.21,97.0,17029166
0.65,84.0,17041687
0.85,88.0,17042239
3.04,97.0,17097361
0.72,85.0,17107439
0.44,100.0,17120944
0.49,81.0,17120964
0.62,85.0,17139721
1.5,96.0,17157954
1.78,99.0,17159806
0.19,100.0,17172552
0.1,100.0,17188701
2.69,95.0,17191322
0.81,91.0,17192720
0.09,100.0,17207000
0.19,100.0,17222332
4.58,99.0,17222602
2.41,96.0,17225268
3.1,87.0,17237462
4.74,84.0,17237843
5.3,84.0,17237993
0.06,90.0,17238534
1.14,98.0,17254515
0.26,89.0,17267153
0.28,94.0,17269133
1.46,98.0,17271591
1.41,98.0,17281042
5.04,95.0,17285258
0.1,100.0,17287731
2.55,99.0,17288451
0.12,100.0,17288739
5.25,93.0,17301015
2.28,96.0,17301795
4.47,99.0,17305040
3.26,99.0,17318005
4.79,94.0,17343208
2.48,95.0,17344333
1.91,98.0,17346342
0.25,90.0,17367074
2.84,99.0,17369805
3.49,96.0,17371171
3.0,99.0,17382326
0.14,90.0,17402726
4.72,99.0,17405370
0.18,100.0,17408466
7.85,97.0,17408793
0.68,93.0,17419327
0.42,92.0,17419803
1.02,98.0,17420087
3.92,97.0,17421876
2.8,99.0,17424816
5.79,100.0,17430696
4.9,94.0,17433075
0.47,100.0,17433218
0.07,100.0,17434603
1.87,99.0,17434665
5.36,94.0,17438541
0.69,100.0,17444930
3.01,99.0,17444964
4.51,94.0,17445405
3.25,99.0,17461924
0.26,100.0,17474556
3.57,96.0,17478285
0.36,100.0,17482888
3.64,97.0,17501002
3.25,91.0,17516202
0.09,100.0,17530579
0.29,100.0,17533305
3.18,98.0,17534666
3.23,93.0,17534690
0.21,100.0,17543317
4.94,96.0,17543814
4.44,98.0,17551632
0.03,100.0,17574138
3.44,96.0,17576074
0.34,100.0,17585689
3.85,99.0,17585947
0.71,99.0,17587530
3.67,100.0,17592480
0.07,100.0,17593967
3.98,85.0,17606766
2.88,94.0,17622881
0.18,90.0,17624633
2.46,97.0,17624771
0.08,90.0,17626514
0.51,99.0,17626598
0.18,80.0,17626794
0.07,100.0,17626853
0.04,100.0,17626927
3.56,98.0,17642091
1.77,99.0,17650333
0.94,97.0,17651619
0.1,100.0,17651864
1.6,97.0,17652643
1.11,97.0,17670655
0.65,99.0,17680468
0.17,100.0,17695233
4.63,95.0,17696905
0.07,100.0,17714209
0.34,70.0,17716381
1.95,89.0,17717979
4.88,96.0,17718199
0.25,94.0,17721392
0.42,97.0,17722015
0.64,100.0,17723975
2.42,96.0,17731097
0.07,90.0,17731924
0.09,93.0,17734527
10.27,99.0,17753503
0.13,95.0,17764085
3.25,94.0,17767353
3.84,92.0,17767863
0.18,96.0,17775284
1.24,98.0,17778664
0.4,85.0,17794706
0.41,83.0,17794741
0.61,91.0,17794777
0.8,85.0,17794830
0.83,87.0,17794868
3.59,91.0,17795712
0.65,89.0,17806044
0.07,60.0,17807479
2.45,99.0,17809833
5.69,96.0,17811571
8.49,99.0,17812931
0.6,100.0,17813890
0.42,100.0,17826404
1.92,94.0,17833058
0.03,100.0,17841504
0.22,80.0,17847179
0.04,80.0,17847395
0.15,93.0,17863225
0.13,100.0,17879769
4.52,98.0,17925808
0.89,99.0,17931634
1.56,92.0,17944621
0.48,100.0,17958677
5.98,99.0,17965243
0.71,99.0,17973795
1.74,99.0,17977925
3.71,99.0,17979286
0.07,100.0,17979299
0.07,100.0,17979358
8.88,99.0,17982304
4.27,97.0,17991554
1.46,91.0,18012201
1.52,92.0,18012893
0.07,80.0,18021096
0.67,100.0,18022892
0.13,100.0,18026441
0.21,93.0,18026458
2.65,99.0,18037180
0.07,100.0,18041391
0.08,100.0,18059324
0.33,98.0,18061892
0.21,70.0,18063530
0.18,100.0,18069283
0.2,100.0,18077642
0.2,100.0,18079104
0.07,90.0,18088837
0.13,85.0,18094329
0.1,80.0,18107460
5.24,98.0,18107901
0.13,100.0,18108225
0.13,100.0,18109983
0.16,90.0,18110019
3.0,93.0,18111498
0.32,100.0,18120600
0.2,97.0,18122830
0.41,97.0,18123274
0.15,100.0,18125930
4.63,94.0,18126981
0.03,100.0,18139592
2.87,97.0,18140914
0.13,85.0,18152314
1.37,99.0,18156135
0.1,100.0,18173968
1.16,98.0,18184143
0.24,100.0,18195108
2.54,97.0,18204951
2.77,98.0,18209966
0.1,93.0,18212346
0.28,98.0,18221524
0.34,98.0,18231981
0.72,97.0,18238265
3.85,87.0,18242785
1.08,90.0,18274764
4.17,94.0,18286171
0.03,100.0,18311350
1.88,98.0,18314694
4.31,95.0,18329172
0.13,100.0,18331809
0.19,100.0,18333674
0.13,90.0,18343676
0.26,100.0,18345958
0.16,96.0,18346141
0.13,85.0,18348152
1.78,91.0,18349074
0.71,97.0,18350373
1.29,97.0,18350662
0.07,50.0,18355851
1.69,100.0,18359884
0.8,96.0,18374124
7.2,99.0,18391536
0.25,100.0,18395555
2.28,98.0,18396762
2.67,98.0,18397875
0.13,90.0,18431209
1.24,99.0,18431597
1.15,97.0,18449966
3.71,98.0,18450146
0.32,100.0,18450289
0.05,100.0,18458541
0.2,100.0,18459919
0.53,95.0,18463004
1.55,100.0,18464444
0.21,93.0,18470412
0.07,100.0,18471072
0.08,80.0,18472576
0.07,100.0,18473036
0.09,100.0,18473152
0.16,100.0,18475014
1.07,97.0,18488036
0.19,80.0,18488066
0.07,90.0,18492236
0.1,80.0,18492603
0.64,92.0,18492721
0.16,70.0,18492773
0.89,100.0,18504951
6.64,95.0,18507365
2.87,99.0,18507951
0.47,92.0,18527258
0.31,98.0,18528858
0.51,99.0,18529703
0.41,98.0,18546459
3.65,97.0,18548006
0.55,100.0,18549735
1.65,99.0,18550910
0.31,100.0,18562272
1.66,97.0,18567266
2.62,99.0,18567743
1.19,95.0,18582383
0.23,97.0,18584924
7.52,95.0,18587279
1.45,94.0,18593394
2.53,95.0,18596420
7.03,99.0,18602265
0.53,100.0,18612680
5.39,99.0,18615032
5.38,98.0,18639196
0.71,99.0,18653408
0.61,100.0,18656003
1.84,98.0,18669935
0.23,97.0,18672688
0.27,98.0,18672833
1.27,99.0,18675661
0.21,100.0,18690689
0.15,80.0,18705363
0.23,90.0,18705911
0.03,100.0,18705941
0.04,100.0,18718406
0.55,93.0,18732664
7.07,98.0,18737830
0.76,98.0,18739271
0.73,100.0,18753198
5.43,97.0,18754189
0.48,93.0,18757463
5.03,99.0,18757990
5.32,98.0,18765944
5.76,99.0,18767723
0.77,100.0,18771028
0.07,80.0,18773934
1.9,99.0,18775188
5.75,87.0,18776764
1.66,92.0,18777731
0.19,84.0,18778187
0.76,99.0,18780199
4.97,98.0,18785944
1.98,96.0,18794629
0.48,99.0,18804992
0.3,100.0,18805854
1.75,96.0,18806185
2.38,98.0,18809842
2.92,99.0,18810290
0.45,97.0,18810325
1.37,99.0,18827284
0.14,100.0,18828466
0.24,94.0,18838484
0.14,100.0,18840775
1.61,97.0,18841477
0.52,96.0,18850359
1.14,99.0,18851429
0.45,100.0,18853563
1.48,93.0,18856637
0.18,100.0,18856887
0.53,97.0,18858375
1.42,96.0,18860057
0.53,100.0,18871091
0.25,97.0,18873472
4.42,99.0,18873809
4.63,96.0,18874472
0.09,100.0,18874655
0.07,100.0,18878564
1.0,97.0,18893442
4.77,99.0,18898768
1.28,98.0,18900978
2.02,99.0,18916029
4.21,99.0,18916321
2.75,98.0,18928482
0.18,95.0,18928857
3.88,98.0,18931048
4.2,96.0,18960282
0.41,98.0,18960888
0.79,99.0,18971467
0.26,100.0,18974834
5.05,100.0,18981477
2.2,94.0,18999934
3.25,95.0,19014320
0.42,98.0,19014669
6.61,99.0,19015884
0.04,100.0,19020382
0.16,87.0,19023994
0.1,100.0,19035683
0.1,70.0,19038261
6.24,93.0,19039703
3.19,97.0,19050152
0.06,100.0,19050680
0.1,100.0,19055239
1.76,98.0,19073405
0.91,97.0,19086077
0.28,100.0,19100435
3.65,96.0,19101632
0.29,100.0,19105532
0.09,100.0,19119633
0.34,100.0,19121342
0.92,94.0,19123620
1.59,99.0,19140351
2.74,93.0,19150623
0.11,80.0,19159660
0.11,93.0,19160639
1.7,95.0,19160891
0.41,100.0,19163190
0.3,94.0,19175066
0.11,60.0,19178420
0.21,100.0,19180151
3.02,100.0,19180222
0.12,100.0,19185162
2.15,97.0,19194530
0.11,80.0,19206648
1.17,99.0,19227069
2.0,99.0,19228248
1.05,97.0,19228919
3.4,98.0,19229358
1.06,98.0,19236728
1.44,99.0,19236730
5.58,100.0,19240799
2.86,98.0,19265072
0.91,97.0,19270270
1.11,97.0,19273465
2.38,99.0,19285250
2.35,99.0,19292950
0.62,96.0,19304903
0.31,96.0,19307356
0.11,100.0,19311418
0.21,96.0,19315635
0.11,87.0,19315898
0.86,98.0,19316565
0.13,100.0,19316721
4.16,99.0,19328446
2.01,96.0,19329448
8.13,100.0,19331975
3.34,97.0,19332338
0.13,100.0,19348868
1.39,98.0,19363609
3.07,98.0,19364007
1.22,100.0,19365066
3.49,93.0,19368789
0.11,100.0,19388714
6.01,100.0,19403989
2.49,98.0,19404355
4.13,99.0,19404978
4.82,99.0,19407065
0.75,97.0,19407153
7.12,99.0,19412179
4.46,99.0,19413966
0.27,97.0,19416317
0.14,100.0,19416382
3.93,97.0,19416507
2.4,92.0,19417708
0.19,100.0,19419133
1.19,97.0,19437156
2.37,99.0,19459929
0.07,100.0,19475051
2.85,92.0,19476963
6.71,98.0,19478755
7.18,99.0,19491887
1.93,99.0,19499099
0.49,100.0,19504960
0.18,100.0,19506419
0.7,95.0,19527133
0.32,93.0,19546859
0.31,98.0,19564659
6.15,98.0,19570849
1.87,98.0,19570882
0.04,100.0,19572542
0.28,77.0,19573415
0.06,80.0,19586208
0.41,98.0,19588004
1.77,96.0,19596257
0.07,60.0,19611889
0.33,100.0,19612051
3.47,96.0,19626323
3.73,97.0,19644702
0.45,95.0,19658833
0.31,100.0,19659835
0.27,100.0,19680922
0.18,100.0,19694250
2.64,96.0,19704114
3.8,100.0,19721174
0.06,100.0,19721472
0.46,97.0,19721524
0.48,97.0,19745324
0.64,97.0,19753187
0.18,95.0,19780176
0.07,80.0,19782416
4.84,97.0,19808052
1.6,92.0,19808652
0.94,98.0,19810694
0.19,75.0,19813532
0.17,96.0,19813606
0.03,100.0,19813728
2.71,95.0,19824550
0.16,93.0,19827064
0.12,93.0,19827923
0.15,75.0,19829202
0.89,99.0,19830610
0.31,91.0,19844253
