minimum_nights,review_scores_rating,id
2,94.0,23371451
4,100.0,23411237
30,100.0,23419962
30,96.0,23421931
31,100.0,23431731
2,100.0,23433090
31,100.0,23437582
2,88.0,23449023
3,90.0,23452479
30,100.0,23453660
2,94.0,23453808
3,100.0,23466551
3,100.0,23470922
30,99.0,23474087
30,98.0,23476220
3,96.0,23479779
30,100.0,23480149
30,94.0,23504233
1,86.0,23521230
1,94.0,23521739
1,96.0,23522824
2,98.0,23522934
30,100.0,23524100
30,100.0,23524153
30,100.0,23524176
2,98.0,23527874
1,97.0,23538076
30,100.0,23543739
30,100.0,23545253
30,100.0,23545831
30,70.0,23545971
3,100.0,23550791
1,86.0,23551086
1,82.0,23551138
1,85.0,23551287
1,87.0,23551835
2,99.0,23567834
2,99.0,23568246
5,100.0,23581750
3,98.0,23583038
1,93.0,23583822
1,91.0,23584006
2,94.0,23598670
2,95.0,23599466
1,100.0,23611401
1,80.0,23611950
1,94.0,23613300
1,90.0,23615779
1,80.0,23629793
1,84.0,23630055
3,99.0,23632116
1,90.0,23634434
1,100.0,23634564
1,100.0,23634597
1,70.0,23634727
1,100.0,23634783
4,100.0,23667434
30,100.0,23669671
1,98.0,23671363
2,98.0,23672181
1,99.0,23681212
30,100.0,23681672
4,100.0,23684260
30,100.0,23684272
1,98.0,23684463
1,98.0,23684875
1,98.0,23685499
2,99.0,23685560
1,97.0,23686129
1,95.0,23686364
2,84.0,23698833
1,98.0,23699151
1,98.0,23700802
30,90.0,23705765
2,100.0,23711723
1,95.0,23711998
2,98.0,23712427
4,100.0,23714398
1,98.0,23732691
2,97.0,23733494
1,100.0,23746795
30,100.0,23749660
2,98.0,23751274
30,98.0,23753462
31,100.0,23761546
1,97.0,23763871
1,100.0,23773339
30,100.0,23788672
30,80.0,23789066
30,100.0,23794879
30,100.0,23803703
3,100.0,23804136
3,100.0,23805445
2,99.0,23805904
2,97.0,23813739
2,98.0,23821738
2,94.0,23825920
1,99.0,23827071
30,80.0,23827577
30,96.0,23830079
30,100.0,23839071
1,100.0,23854289
1,99.0,23860006
1,99.0,23860519
2,94.0,23861410
30,100.0,23874986
1,99.0,23881290
1,100.0,23882274
1,98.0,23883511
2,99.0,23883643
30,100.0,23884196
1,97.0,23884346
7,88.0,23897639
30,91.0,23900160
2,95.0,23905627
2,97.0,23907104
4,99.0,23914311
2,100.0,23922318
4,95.0,23922573
30,90.0,23922787
30,100.0,23924310
2,100.0,23924946
30,93.0,23941748
30,93.0,23941849
30,100.0,23942828
3,98.0,23946104
30,100.0,23960056
30,100.0,23960897
30,60.0,23963479
2,100.0,23963992
30,98.0,23964717
1,99.0,23973022
2,98.0,23973946
30,88.0,23979505
30,89.0,23979532
3,96.0,23990789
2,98.0,23993894
3,100.0,24000329
1,91.0,24000340
1,89.0,24013191
6,99.0,24013866
30,99.0,24021724
3,95.0,24022017
30,97.0,24034368
2,99.0,24036000
1,97.0,24041601
2,97.0,24043373
32,100.0,24043927
1,97.0,24045402
30,98.0,24063893
2,97.0,24065926
30,97.0,24066728
2,98.0,24066861
30,100.0,24080862
3,98.0,24082014
4,98.0,24083593
2,98.0,24084497
30,100.0,24086446
30,97.0,24087763
2,98.0,24099463
2,98.0,24099520
2,100.0,24104997
2,100.0,24116174
5,100.0,24120177
30,99.0,24129914
1,99.0,24137129
2,100.0,24149977
30,100.0,24159308
1,100.0,24162068
2,100.0,24162999
1,100.0,24163232
2,97.0,24163891
3,96.0,24177590
30,100.0,24181120
30,100.0,24182769
30,100.0,24182972
30,60.0,24183155
30,80.0,24183949
2,97.0,24224031
2,100.0,24227956
2,100.0,24230206
30,100.0,24233539
30,100.0,24247274
30,91.0,24274131
4,97.0,24285778
30,80.0,24304138
1,99.0,24309390
2,96.0,24329618
30,80.0,24334963
2,98.0,24337398
2,98.0,24352586
2,100.0,24352708
2,100.0,24353186
2,100.0,24353415
2,100.0,24353515
30,100.0,24354180
2,100.0,24354551
2,98.0,24354634
2,100.0,24354841
2,93.0,24354950
2,99.0,24355042
2,100.0,24355327
3,99.0,24357954
30,100.0,24359644
30,100.0,24359775
3,98.0,24361125
30,100.0,24370548
30,100.0,24371933
30,93.0,24375347
2,97.0,24375697
2,99.0,24375836
1,94.0,24376665
3,97.0,24379811
30,100.0,24390111
2,95.0,24412150
2,98.0,24412267
30,99.0,24412420
2,100.0,24424220
3,99.0,24427167
3,97.0,24449972
1,98.0,24453255
1,85.0,24455467
30,100.0,24465675
30,87.0,24468179
1,96.0,24471037
1,96.0,24474059
1,94.0,24474631
1,95.0,24474830
30,80.0,24475148
1,100.0,24489443
3,100.0,24490533
2,98.0,24492351
30,100.0,24497818
1,100.0,24499755
2,95.0,24499851
1,90.0,24502259
30,100.0,24513782
30,94.0,24526661
30,100.0,24538278
30,98.0,24539004
1,98.0,24542177
1,97.0,24559691
2,95.0,24580698
1,87.0,24595688
2,98.0,24599232
2,97.0,24600600
3,93.0,24604001
30,95.0,24605611
2,99.0,24631777
30,100.0,24648539
2,98.0,24650875
4,100.0,24651340
30,100.0,24651682
30,100.0,24651782
1,97.0,24654041
30,100.0,24654933
1,95.0,24657937
1,98.0,24670819
30,100.0,24676976
30,100.0,24678216
30,100.0,24678255
30,100.0,24678282
30,100.0,24678347
30,100.0,24678400
30,70.0,24678436
1,99.0,24680396
30,87.0,24698383
30,100.0,24722081
1,96.0,24736036
1,99.0,24749696
2,97.0,24754392
2,99.0,24755998
3,98.0,24758727
1,100.0,24760981
1,91.0,24770687
1,89.0,24777563
2,98.0,24780006
1,100.0,24780339
2,100.0,24782264
2,99.0,24782542
1,100.0,24793296
2,100.0,24799389
2,99.0,24805491
3,100.0,24828324
2,80.0,24836253
1,100.0,24853005
30,100.0,24853898
2,93.0,24865936
2,100.0,24866739
2,96.0,24890095
2,97.0,24896879
3,100.0,24916302
30,100.0,24917420
4,98.0,24940351
30,90.0,24944867
30,100.0,24960380
30,100.0,24960542
2,100.0,24964591
4,99.0,24967604
30,100.0,24968783
3,100.0,24970612
30,80.0,24971366
30,100.0,24971376
30,20.0,24992845
30,100.0,24994117
30,40.0,24994118
30,100.0,25014588
30,60.0,25027248
30,80.0,25034848
1,99.0,25058405
1,96.0,25058782
1,96.0,25058920
30,80.0,25098756
2,97.0,25100083
1,95.0,25106995
4,100.0,25107798
2,87.0,25109963
30,80.0,25137342
30,100.0,25137590
30,70.0,25139234
30,100.0,25167424
1,97.0,25171138
30,70.0,25189704
1,90.0,25209725
30,100.0,25210300
2,97.0,25213152
2,92.0,25229521
30,100.0,25234139
28,98.0,25237201
4,100.0,25260993
1,100.0,25265335
2,100.0,25279552
2,100.0,25281570
1,95.0,25291283
3,100.0,25298210
2,94.0,25318633
30,60.0,25323663
2,100.0,25324336
2,100.0,25324599
30,93.0,25354581
30,100.0,25355921
2,98.0,25356099
2,100.0,25356321
4,100.0,25356418
30,100.0,25356735
30,100.0,25367860
30,100.0,25368785
30,100.0,25368835
30,100.0,25380342
3,99.0,25402417
30,100.0,25402583
30,90.0,25405200
2,100.0,25407024
2,99.0,25419563
2,99.0,25432313
2,94.0,25432375
2,100.0,25432800
1,96.0,25434116
1,96.0,25434591
1,93.0,25443874
2,100.0,25447312
2,100.0,25447328
2,100.0,25447349
2,100.0,25449652
1,93.0,25459025
1,93.0,25459169
30,93.0,25480815
2,84.0,25485559
1,98.0,25511111
2,98.0,25511306
2,98.0,25518503
30,100.0,25545349
30,100.0,25547078
30,87.0,25547214
1,89.0,25547908
30,100.0,25554933
30,80.0,25584677
1,95.0,25592607
2,95.0,25621756
1,85.0,25634749
2,97.0,25679734
1,93.0,25679846
2,93.0,25724703
1,98.0,25728058
3,96.0,25730240
30,100.0,25741718
1,83.0,25749954
2,99.0,25776536
3,95.0,25779484
30,20.0,25780281
2,100.0,25786409
2,95.0,25798231
30,90.0,25801232
2,96.0,25808640
32,100.0,25814449
1,100.0,25815864
30,100.0,25841531
30,93.0,25841769
30,100.0,25842384
30,95.0,25842694
30,100.0,25842862
30,100.0,25843260
2,99.0,25843736
3,98.0,25845975
30,100.0,25864368
1,89.0,25866933
30,80.0,25868874
30,100.0,25869229
4,86.0,25869380
7,92.0,25869469
1,99.0,25870802
3,100.0,25871246
5,100.0,25907508
30,100.0,25912297
2,99.0,25915813
1,97.0,25919871
2,96.0,25921225
1,90.0,25921865
1,92.0,25944549
90,100.0,25945504
30,100.0,25948779
1,92.0,25950417
30,93.0,25952257
2,99.0,25975274
2,95.0,25976748
30,100.0,25983693
3,97.0,26004362
30,96.0,26008354
2,90.0,26012007
30,100.0,26027570
30,100.0,26029679
30,60.0,26032403
30,100.0,26033791
30,80.0,26035565
30,100.0,26040040
2,93.0,26053823
2,100.0,26053833
2,100.0,26053850
30,100.0,26055447
2,93.0,26055863
2,100.0,26066245
1,99.0,26084343
3,97.0,26084506
3,99.0,26095551
3,91.0,26099225
30,100.0,26104283
30,80.0,26104315
30,100.0,26104357
5,100.0,26111196
30,100.0,26157279
2,99.0,26162589
30,91.0,26169782
2,97.0,26171533
30,100.0,26197894
2,100.0,26202021
5,90.0,26221884
30,93.0,26257133
2,100.0,26259702
1,98.0,26261610
5,98.0,26270938
5,100.0,26274652
2,97.0,26276374
2,99.0,26277460
3,95.0,26278417
2,100.0,26278521
2,92.0,26280318
3,100.0,26281528
30,72.0,26282443
30,67.0,26302673
1,97.0,26303324
2,99.0,26305824
5,100.0,26307822
30,100.0,26322467
4,100.0,26323995
2,96.0,26328350
2,94.0,26329118
1,96.0,26336274
3,80.0,26339019
2,98.0,26339979
3,100.0,26367063
3,97.0,26385989
2,87.0,26389090
3,98.0,26396972
30,100.0,26401532
30,100.0,26417350
30,100.0,26418067
31,100.0,26437752
2,100.0,26445292
30,100.0,26468572
3,100.0,26470581
2,99.0,26488311
4,93.0,26499429
3,93.0,26501351
2,98.0,26503513
3,100.0,26522687
3,95.0,26533564
3,100.0,26565582
1,94.0,26566885
30,100.0,26568647
1,97.0,26571969
1,98.0,26572144
3,97.0,26599833
2,88.0,26624972
1,96.0,26632713
1,93.0,26634910
1,100.0,26635036
30,95.0,26635646
2,95.0,26638684
1,100.0,26638788
30,100.0,26639868
3,87.0,26643248
30,70.0,26666094
30,100.0,26668091
30,100.0,26690454
4,100.0,26691828
2,100.0,26709189
2,99.0,26710943
3,99.0,26713704
2,98.0,26718342
2,99.0,26718645
2,97.0,26718900
2,92.0,26747021
2,95.0,26777355
30,100.0,26785153
30,100.0,26810896
2,97.0,26832092
30,100.0,26917786
30,96.0,26921699
2,97.0,26921936
3,96.0,26928489
30,100.0,26945594
1,95.0,26950540
30,98.0,26952039
7,89.0,26954849
1,95.0,26998855
30,100.0,27002250
30,100.0,27030727
30,92.0,27033826
1,98.0,27056649
5,97.0,27065879
30,95.0,27082654
30,97.0,27088644
3,100.0,27091179
2,98.0,27107519
1,100.0,27107866
30,100.0,27123129
30,100.0,27138798
4,98.0,27161084
30,90.0,27187399
30,100.0,27196500
2,99.0,27197424
30,95.0,27203318
5,100.0,27206374
3,94.0,27211235
5,93.0,27225440
1,100.0,27230146
2,98.0,27230555
30,80.0,27244341
1,99.0,27253510
2,98.0,27260835
2,90.0,27261900
30,100.0,27262832
30,100.0,27263095
30,100.0,27263130
30,100.0,27263151
30,80.0,27263329
30,100.0,27263453
4,100.0,27267054
2,100.0,27310099
1,100.0,27312503
3,100.0,27312690
1,99.0,27316091
1,93.0,27316423
2,100.0,27336562
1,100.0,27336947
30,100.0,27337596
30,90.0,27363400
3,100.0,27370273
2,100.0,27374552
1,96.0,27381476
30,100.0,27392835
5,95.0,27406019
32,80.0,27407557
1,100.0,27427727
1,80.0,27432456
3,100.0,27432816
30,99.0,27437162
2,100.0,27439635
1,99.0,27454459
2,96.0,27458484
4,89.0,27461006
30,100.0,27461297
2,97.0,27462045
30,85.0,27467934
4,100.0,27468147
2,100.0,27486947
4,98.0,27491473
30,97.0,27491569
3,88.0,27491571
1,97.0,27491792
30,100.0,27492222
30,100.0,27495261
3,100.0,27510287
30,100.0,27523751
1,99.0,27529992
2,98.0,27530136
30,100.0,27545197
5,88.0,27548389
2,100.0,27550839
30,97.0,27555509
4,100.0,27556897
1,94.0,27556995
4,98.0,27580180
1,97.0,27584638
1,96.0,27598470
30,100.0,27602262
30,100.0,27604192
30,100.0,27604325
2,100.0,27608180
30,100.0,27608489
2,99.0,27609352
1,94.0,27610705
1,97.0,27611813
1,95.0,27627816
1,98.0,27634232
60,100.0,27639658
4,100.0,27652652
2,97.0,27665176
2,97.0,27674344
30,80.0,27680964
2,95.0,27699365
2,96.0,27699796
1,92.0,27701063
2,98.0,27701970
1,96.0,27702037
2,87.0,27705941
2,98.0,27706337
2,100.0,27706376
30,95.0,27707954
1,97.0,27710210
1,96.0,27713331
1,95.0,27714378
2,98.0,27725251
2,95.0,27725598
1,94.0,27727846
30,100.0,27729286
30,100.0,27729600
3,96.0,27730425
1,92.0,27735398
3,98.0,27753881
30,100.0,27759254
2,98.0,27765343
2,100.0,27766709
30,100.0,27777768
2,100.0,27777839
2,93.0,27780282
30,100.0,27802152
2,95.0,27808088
2,90.0,27808710
2,98.0,27826583
1,95.0,27832283
30,100.0,27838782
1,100.0,27852325
3,100.0,27855141
2,98.0,27857184
30,60.0,27866104
5,98.0,27870072
2,97.0,27895671
30,80.0,27898470
4,100.0,27899334
1,99.0,27903069
3,99.0,27905010
3,97.0,27928375
3,99.0,27933930
3,100.0,27934189
1,95.0,27937727
1,92.0,27938375
4,100.0,27960744
30,80.0,27961176
3,99.0,27961487
2,100.0,27980774
2,90.0,27985317
30,100.0,27987585
30,100.0,27987824
3,100.0,27989150
1,98.0,28009722
30,100.0,28027982
2,99.0,28028464
2,96.0,28050674
2,100.0,28053384
4,100.0,28055711
2,94.0,28074227
2,99.0,28074409
3,97.0,28079540
3,98.0,28079865
4,100.0,28085987
30,100.0,28103112
2,98.0,28105604
2,98.0,28128935
1,100.0,28137005
1,96.0,28139208
2,100.0,28157694
2,100.0,28158200
2,100.0,28160772
3,98.0,28181442
3,99.0,28182735
3,99.0,28182805
30,90.0,28183364
4,98.0,28186675
1,93.0,28189029
2,99.0,28200634
3,100.0,28208579
1,100.0,28226145
1,100.0,28232197
1,100.0,28251404
2,96.0,28252608
1,93.0,28259229
2,96.0,28261064
30,98.0,28276600
30,100.0,28279424
1,89.0,28280458
30,100.0,28281476
4,100.0,28284827
2,99.0,28310642
4,99.0,28315009
2,100.0,28316938
30,100.0,28338036
2,99.0,28338407
2,99.0,28360154
3,100.0,28361732
2,98.0,28363410
1,95.0,28363414
1,100.0,28367768
30,100.0,28368154
1,95.0,28369380
1,89.0,28376750
1,94.0,28384050
3,96.0,28386585
1,96.0,28387261
1,92.0,28388893
4,100.0,28390797
3,100.0,28407357
30,100.0,28411576
30,100.0,28427234
3,100.0,28434902
3,100.0,28435943
2,100.0,28440838
30,95.0,28442815
4,100.0,28444017
1,94.0,28459015
2,100.0,28459122
30,100.0,28462004
2,100.0,28464381
2,99.0,28489872
4,100.0,28490107
3,93.0,28494293
1,99.0,28499025
1,98.0,28500088
4,100.0,28515384
1,100.0,28517686
3,99.0,28518540
30,100.0,28521528
2,97.0,28539243
30,100.0,28543140
30,100.0,28544293
2,100.0,28548553
3,99.0,28550959
3,93.0,28563068
1,99.0,28582487
1,90.0,28588615
1,90.0,28589423
3,98.0,28603195
1,86.0,28610502
1,99.0,28633744
1,97.0,28648613
3,100.0,28660479
3,99.0,28660694
38,100.0,28668662
1,97.0,28674015
4,100.0,28683064
1,99.0,28696499
3,100.0,28710088
1,98.0,28712636
5,100.0,28714327
1,94.0,28716670
4,100.0,28718646
30,100.0,28718827
1,94.0,28722160
30,99.0,28733771
1,72.0,28733881
30,100.0,28734043
3,100.0,28736194
3,100.0,28736243
2,80.0,28758496
2,97.0,28758712
1,99.0,28764476
1,96.0,28781468
30,90.0,28783226
3,100.0,28784618
4,100.0,28794368
1,99.0,28803800
1,100.0,28807663
30,100.0,28811625
1,100.0,28836339
4,100.0,28838194
3,96.0,28841178
30,80.0,28844783
30,95.0,28846529
30,100.0,28869072
14,93.0,28874478
1,83.0,28895194
1,99.0,28898815
1,97.0,28919893
1,99.0,28920042
1,98.0,28932960
1,95.0,28935709
1,99.0,28935882
30,80.0,28936671
2,96.0,28964034
3,100.0,28979474
1,95.0,28992621
30,100.0,29000480
30,91.0,29002725
2,99.0,29018006
1,97.0,29028865
1,99.0,29031614
30,88.0,29037491
30,92.0,29038374
2,95.0,29039124
2,100.0,29039496
1,94.0,29062428
30,100.0,29078202
30,100.0,29078265
3,100.0,29079591
2,80.0,29100400
1,96.0,29102807
30,100.0,29121329
30,100.0,29122528
30,100.0,29125029
2,100.0,29129268
2,95.0,29130046
2,100.0,29131533
2,98.0,29135667
3,100.0,29152426
3,100.0,29152634
30,89.0,29186237
30,88.0,29187120
30,91.0,29187469
2,100.0,29189564
2,95.0,29192965
3,100.0,29213367
1,98.0,29221865
30,100.0,29238496
1,100.0,29241208
1,89.0,29241815
2,99.0,29243902
30,100.0,29261601
1,98.0,29289176
3,100.0,29305555
2,94.0,29312278
25,91.0,29313154
5,100.0,29316715
2,100.0,29334701
30,100.0,29356008
2,93.0,29361522
2,97.0,29385707
30,100.0,29393766
2,97.0,29407754
2,100.0,29413455
1,86.0,29416324
1,84.0,29416786
1,89.0,29417185
14,100.0,29421648
1,100.0,29438776
1,95.0,29459417
30,100.0,29464386
30,100.0,29475850
30,100.0,29491521
1,100.0,29496410
2,98.0,29515076
2,98.0,29523351
1,98.0,29543253
30,100.0,29547742
2,93.0,29551464
2,97.0,29587356
3,100.0,29589897
30,100.0,29591009
1,87.0,29592084
3,97.0,29593658
2,99.0,29594605
2,100.0,29610186
4,100.0,29610726
2,96.0,29611738
30,100.0,29613198
2,98.0,29613683
4,85.0,29613703
2,100.0,29615865
3,99.0,29627104
1,98.0,29634396
1,100.0,29637101
30,80.0,29658492
2,98.0,29661822
30,100.0,29663517
2,100.0,29664364
1,98.0,29678261
2,98.0,29683753
1,98.0,29684194
2,95.0,29704006
1,97.0,29705268
30,100.0,29733908
30,100.0,29739237
30,80.0,29741840
30,100.0,29754209
30,95.0,29757684
2,99.0,29761236
1,96.0,29777391
2,100.0,29794612
1,100.0,29797894
2,94.0,29798868
2,100.0,29802575
2,99.0,29822991
30,97.0,29823066
2,97.0,29824667
1,97.0,29828791
4,98.0,29831467
30,100.0,29842781
1,98.0,29852330
1,96.0,29854300
1,97.0,29874095
3,100.0,29877418
30,100.0,29880717
5,100.0,29890574
30,70.0,29906023
30,92.0,29906297
1,99.0,29906769
30,100.0,29908017
30,90.0,29911439
1,98.0,29924753
30,100.0,29926752
2,100.0,29926924
2,99.0,29928078
3,99.0,29937571
2,100.0,29963453
30,100.0,29964346
3,100.0,29984158
1,99.0,29988443
1,80.0,29990041
1,99.0,29992190
30,100.0,29992835
2,98.0,30022449
1,96.0,30042211
90,95.0,30043513
2,100.0,30056107
30,100.0,30064128
1,90.0,30064254
1,91.0,30064463
1,96.0,30064643
30,95.0,30069424
30,100.0,30069575
4,100.0,30086838
30,100.0,30087497
2,100.0,30088282
2,98.0,30088791
2,95.0,30091565
31,100.0,30110321
1,100.0,30124393
30,100.0,30126279
5,99.0,30127500
30,100.0,30128798
2,100.0,30129618
2,99.0,30129780
30,100.0,30150435
30,100.0,30150436
30,60.0,30150437
30,100.0,30150442
30,100.0,30150459
30,80.0,30150467
30,100.0,30150511
30,60.0,30150518
30,100.0,30150519
30,100.0,30150537
30,80.0,30150548
30,100.0,30150589
30,100.0,30150626
30,100.0,30150697
30,100.0,30150734
30,100.0,30151362
30,100.0,30151397
30,100.0,30156959
30,100.0,30157128
30,100.0,30157169
30,80.0,30157219
30,100.0,30157449
30,60.0,30157520
30,100.0,30159258
30,100.0,30175117
30,80.0,30175132
30,90.0,30175134
2,97.0,30175141
30,60.0,30209038
3,99.0,30210835
31,86.0,30212422
2,100.0,30228101
2,99.0,30228975
2,99.0,30238646
5,100.0,30251016
2,99.0,30253069
1,95.0,30264063
1,95.0,30264479
1,90.0,30266695
30,100.0,30271760
2,99.0,30272345
30,100.0,30275221
2,100.0,30294321
1,99.0,30318695
4,100.0,30319562
30,100.0,30321615
1,93.0,30323724
1,96.0,30323970
31,100.0,30346313
1,91.0,30346332
1,99.0,30351194
31,87.0,30353855
31,90.0,30353904
31,100.0,30354063
3,98.0,30355764
30,100.0,30361230
30,100.0,30361336
30,100.0,30361356
4,96.0,30374499
30,90.0,30377035
1,98.0,30378253
30,80.0,30396781
30,80.0,30398093
1,99.0,30399463
1,97.0,30428843
2,98.0,30469161
3,100.0,30469587
1,100.0,30469978
2,100.0,30470989
30,100.0,30498666
1,99.0,30502421
30,100.0,30504839
4,100.0,30505637
30,98.0,30506989
2,100.0,30508607
30,96.0,30512322
1,91.0,30513863
30,100.0,30514691
1,92.0,30515115
1,100.0,30531089
1,100.0,30531508
1,90.0,30531625
2,95.0,30532741
1,98.0,30534300
30,100.0,30536041
30,100.0,30536048
2,80.0,30537884
30,100.0,30537976
30,100.0,30541284
2,95.0,30564588
2,80.0,30569441
1,99.0,30583212
3,97.0,30589502
30,100.0,30591365
1,98.0,30596049
1,98.0,30659039
2,99.0,30672677
2,96.0,30675746
1,97.0,30687431
2,98.0,30688177
30,96.0,30696168
1,100.0,30701028
30,99.0,30713782
2,92.0,30719302
1,100.0,30741355
30,100.0,30743471
2,98.0,30745601
5,100.0,30756271
5,80.0,30756407
5,100.0,30756495
5,100.0,30756620
5,100.0,30756860
1,90.0,30770207
1,93.0,30776488
1,95.0,30797540
1,93.0,30797856
3,100.0,30800214
2,100.0,30801201
3,100.0,30801321
1,93.0,30805198
1,96.0,30805783
1,99.0,30816842
1,98.0,30817227
30,100.0,30818477
30,80.0,30820945
2,93.0,30821293
2,100.0,30822730
30,100.0,30851456
1,99.0,30851994
30,100.0,30857277
30,96.0,30881800
1,99.0,30882970
2,98.0,30885309
30,100.0,30887943
2,94.0,30888683
30,80.0,30906103
30,80.0,30913192
30,100.0,30913576
30,100.0,30913907
30,100.0,30957039
2,100.0,30960144
4,87.0,30998681
2,99.0,31004561
30,87.0,31011384
31,100.0,31011871
30,100.0,31016774
8,95.0,31017581
1,91.0,31026962
30,60.0,31043517
30,20.0,31043827
4,99.0,31055670
2,98.0,31057117
30,100.0,31069260
30,80.0,31069412
2,98.0,31072911
30,100.0,31076360
3,95.0,31108259
2,97.0,31113388
1,96.0,31120211
2,98.0,31123927
1,95.0,31124126
1,95.0,31124810
1,94.0,31124937
1,98.0,31125098
1,96.0,31125401
30,100.0,31131163
1,95.0,31143926
30,100.0,31145394
1,96.0,31146290
3,97.0,31155952
1,98.0,31173023
3,100.0,31187795
3,100.0,31188239
3,93.0,31188284
3,100.0,31188314
3,100.0,31188362
2,99.0,31206489
1,97.0,31209988
2,88.0,31210673
3,97.0,31222005
2,94.0,31266646
2,100.0,31269377
1,100.0,31281387
30,100.0,31290178
2,100.0,31291468
30,99.0,31294109
3,97.0,31312890
1,98.0,31313300
14,80.0,31317072
30,100.0,31320991
30,100.0,31331285
1,96.0,31338106
30,100.0,31338594
1,97.0,31339864
30,100.0,31346731
2,100.0,31356493
30,87.0,31359232
2,88.0,31361438
30,93.0,31363951
3,93.0,31365113
3,100.0,31377697
2,99.0,31379263
30,100.0,31389098
2,97.0,31408381
1,100.0,31409044
30,80.0,31413160
30,90.0,31421029
30,100.0,31421142
30,99.0,31424518
3,98.0,31437113
2,97.0,31439076
3,100.0,31440773
2,100.0,31441195
2,100.0,31443023
30,100.0,31443288
1,94.0,31447415
2,99.0,31450281
2,98.0,31465464
2,80.0,31474637
2,99.0,31490601
1,92.0,31494299
2,95.0,31512417
3,98.0,31513673
30,75.0,31514578
30,82.0,31516192
3,100.0,31537112
30,93.0,31537256
30,86.0,31539082
3,99.0,31540050
30,100.0,31541488
3,90.0,31560725
30,93.0,31562059
30,100.0,31566371
30,82.0,31569484
30,100.0,31571182
3,100.0,31573981
3,99.0,31595144
1,92.0,31596049
2,100.0,31596642
30,100.0,31604719
30,80.0,31616885
2,90.0,31624755
1,91.0,31651414
2,100.0,31655119
30,100.0,31668263
30,73.0,31669776
30,90.0,31672520
30,60.0,31673780
2,92.0,31690403
2,99.0,31694061
1,97.0,31695049
1,100.0,31707754
1,97.0,31708854
2,98.0,31717158
2,98.0,31718067
2,98.0,31722728
30,20.0,31724787
1,100.0,31759074
3,100.0,31759412
2,98.0,31762328
30,100.0,31771450
6,100.0,31778644
30,100.0,31797168
3,93.0,31798083
2,98.0,31803551
2,100.0,31823791
1,100.0,31826460
32,60.0,31827469
1,98.0,31831676
30,100.0,31852562
1,100.0,31858008
2,97.0,31864519
30,100.0,31877704
30,99.0,31887808
1,99.0,31888526
3,100.0,31903595
1,93.0,31934354
2,100.0,31934523
30,100.0,31957066
1,98.0,31964427
30,100.0,31981354
1,100.0,31994835
1,98.0,31994853
1,98.0,31995366
30,80.0,32017859
2,100.0,32018990
1,98.0,32021078
30,98.0,32024518
1,98.0,32025820
2,100.0,32041934
30,100.0,32045868
30,100.0,32047121
1,89.0,32048914
1,92.0,32049077
2,94.0,32050337
3,91.0,32062666
30,100.0,32067195
30,100.0,32067318
2,99.0,32072704
1,93.0,32075650
1,98.0,32087546
1,88.0,32088425
2,100.0,32105504
2,100.0,32111737
1,99.0,32113366
30,100.0,32130272
1,99.0,32133907
2,97.0,32135550
1,100.0,32136274
1,96.0,32137520
2,100.0,32141630
2,100.0,32147391
1,95.0,32160209
1,94.0,32162233
1,96.0,32162751
30,100.0,32167598
1,99.0,32191720
1,100.0,32192128
1,98.0,32192300
1,100.0,32210241
30,96.0,32212075
2,99.0,32216182
31,100.0,32223893
30,100.0,32224169
30,97.0,32257360
30,100.0,32267786
30,85.0,32268646
30,100.0,32273831
30,96.0,32290651
2,98.0,32291443
2,100.0,32293596
30,100.0,32309186
3,100.0,32309951
1,95.0,32312991
2,100.0,32313672
30,100.0,32324914
1,99.0,32329385
30,100.0,32338483
2,100.0,32342511
30,100.0,32355456
1,86.0,32357655
2,97.0,32361583
2,81.0,32378158
1,100.0,32380630
1,100.0,32383287
30,80.0,32383834
1,93.0,32384648
30,100.0,32384878
30,70.0,32385434
30,100.0,32385482
30,100.0,32385663
1,91.0,32388206
1,99.0,32389762
2,99.0,32396799
1,100.0,32400382
2,100.0,32404157
30,91.0,32410147
30,100.0,32425434
30,90.0,32441372
30,100.0,32445598
30,80.0,32447699
1,100.0,32450006
3,100.0,32462692
30,60.0,32467197
3,100.0,32472721
2,100.0,32473990
2,95.0,32474115
2,100.0,32477178
2,98.0,32477424
30,96.0,32487296
2,87.0,32489772
4,100.0,32491838
30,100.0,32493756
1,99.0,32496599
2,100.0,32497883
1,96.0,32500819
2,97.0,32518108
2,100.0,32521326
2,96.0,32525042
30,90.0,32543506
1,100.0,32545896
2,89.0,32548493
2,98.0,32548606
2,95.0,32548617
2,84.0,32548715
2,93.0,32548991
2,94.0,32549141
2,95.0,32549419
2,96.0,32549421
2,94.0,32549642
2,89.0,32549667
2,93.0,32549817
2,100.0,32550834
2,100.0,32554173
1,100.0,32557678
1,100.0,32570904
4,100.0,32571956
1,100.0,32572501
3,100.0,32572970
1,98.0,32577104
1,96.0,32590109
3,96.0,32591418
3,98.0,32592293
2,96.0,32594056
3,100.0,32597111
30,100.0,32605871
2,98.0,32610962
2,98.0,32613163
1,100.0,32616360
1,100.0,32617088
4,96.0,32617586
4,100.0,32620353
30,100.0,32635901
30,89.0,32639632
30,96.0,32642015
1,98.0,32643255
15,100.0,32644099
2,98.0,32660124
2,96.0,32667541
3,100.0,32689496
30,100.0,32698808
1,93.0,32702182
1,97.0,32702223
1,60.0,32702224
1,100.0,32702227
1,96.0,32702233
1,20.0,32702236
