price,guests_included,review_scores_rating,id
$150.00,2,98.0,8270952
$259.00,1,97.0,8272458
$120.00,1,99.0,8274904
$104.00,2,98.0,8275596
$95.00,1,98.0,8276309
$90.00,2,95.0,8277718
$150.00,1,97.0,8287266
$185.00,1,99.0,8290464
$89.00,2,95.0,8308630
$95.00,2,94.0,8309401
$125.00,1,97.0,8324569
$149.00,1,89.0,8328410
$165.00,2,98.0,8336042
$250.00,4,96.0,8336228
$110.00,1,95.0,8336617
$255.00,1,83.0,8338986
$176.00,1,100.0,8340498
$99.00,1,99.0,8351923
$129.00,1,99.0,8352275
$98.00,1,98.0,8356380
$100.00,2,90.0,8382187
$135.00,1,99.0,8411606
$293.00,4,100.0,8418067
$501.00,1,100.0,8422161
$195.00,2,97.0,8438267
$350.00,1,90.0,8441614
$150.00,1,94.0,8456859
$220.00,5,87.0,8459807
$95.00,1,100.0,8464365
$170.00,2,100.0,8472083
$250.00,1,93.0,8472666
$144.00,2,97.0,8472927
$177.00,1,97.0,8474183
$109.00,1,98.0,8474452
$110.00,1,98.0,8489712
$260.00,1,99.0,8499631
$159.00,1,96.0,8500048
$246.00,1,93.0,8501670
$129.00,2,99.0,8520295
$205.00,2,99.0,8524982
$138.00,2,92.0,8542873
$110.00,1,92.0,8554141
$220.00,4,98.0,8564563
$110.00,1,87.0,8565105
$95.00,1,97.0,8568826
$599.00,4,99.0,8576907
$550.00,1,100.0,8578964
$250.00,4,98.0,8584000
$270.00,1,100.0,8590211
$140.00,2,97.0,8592609
$225.00,1,96.0,8595304
$103.00,1,99.0,8597021
$499.00,8,97.0,8612967
$220.00,2,99.0,8646903
$360.00,1,97.0,8655125
$110.00,1,89.0,8684508
$110.00,1,88.0,8685570
$110.00,1,88.0,8685652
$110.00,1,90.0,8685716
$89.00,1,87.0,8685766
$40.00,1,88.0,8685898
$187.00,1,99.0,8701367
$185.00,1,99.0,8717641
$69.00,1,86.0,8733261
$550.00,1,92.0,8735636
$330.00,1,95.0,8760949
$160.00,1,97.0,8762967
$55.00,1,96.0,8763366
$55.00,1,96.0,8763407
$55.00,1,95.0,8763529
$33.00,1,97.0,8763620
$150.00,1,99.0,8775500
$120.00,1,94.0,8793569
$188.00,1,80.0,8794180
$449.00,1,99.0,8799100
$540.00,1,100.0,8800012
$450.00,6,100.0,8817059
$120.00,1,99.0,8848449
$150.00,2,98.0,8859249
$1200.00,8,99.0,8864274
$190.00,2,93.0,8869066
$155.00,2,100.0,8869806
$119.00,2,88.0,8886022
$124.00,1,99.0,8889145
$155.00,1,95.0,8904047
$144.00,2,98.0,8907289
$90.00,2,76.0,8908249
$310.00,1,47.0,8925997
$270.00,1,93.0,8926024
$145.00,1,94.0,8926150
$429.00,3,98.0,8941317
$189.00,1,97.0,8943055
$125.00,1,90.0,8955959
$90.00,1,98.0,8974563
$186.00,1,100.0,8987674
$55.00,2,93.0,8992582
$180.00,1,100.0,8993289
$180.00,1,90.0,8993307
$312.00,4,97.0,9010937
$299.00,3,89.0,9021715
$99.00,1,98.0,9051149
$445.00,8,100.0,9051457
$170.00,1,95.0,9059999
$110.00,1,95.0,9063798
$76.00,1,99.0,9067632
$164.00,1,95.0,9075976
$350.00,1,99.0,9108108
$100.00,2,95.0,9110032
$495.00,1,100.0,9110654
$350.00,1,96.0,9110718
$100.00,2,95.0,9118962
$100.00,2,95.0,9119210
$140.00,1,97.0,9119249
$48.00,1,100.0,9127072
$95.00,4,95.0,9130888
$109.00,1,100.0,9150423
$50.00,1,93.0,9150562
$65.00,2,85.0,9150693
$180.00,1,100.0,9156193
$180.00,1,100.0,9157940
$80.00,1,99.0,9186305
$250.00,2,99.0,9187534
$75.00,2,96.0,9188845
$125.00,2,100.0,9196933
$165.00,1,99.0,9197404
$200.00,1,100.0,9201385
$110.00,3,100.0,9216997
$110.00,1,95.0,9231212
$130.00,1,97.0,9239118
$105.00,1,97.0,9242011
$296.00,1,99.0,9256506
$275.00,4,97.0,9258941
$400.00,1,99.0,9261548
$144.00,1,95.0,9275385
$138.00,1,100.0,9280940
$154.00,1,96.0,9295965
$193.00,1,96.0,9296524
$499.00,8,92.0,9298491
$995.00,8,100.0,9309449
$550.00,4,98.0,9328077
$168.00,1,97.0,9335892
$250.00,2,99.0,9346814
$119.00,2,90.0,9346930
$135.00,2,100.0,9347891
$134.00,1,80.0,9364688
$50.00,1,100.0,9369229
$550.00,6,100.0,9402993
$100.00,2,95.0,9416254
$69.00,1,95.0,9431997
$175.00,1,100.0,9433478
$95.00,1,97.0,9435665
$225.00,1,100.0,9440164
$225.00,1,100.0,9449061
$189.00,4,95.0,9451291
$1150.00,6,97.0,9462355
$90.00,1,60.0,9463113
$1500.00,1,100.0,9464763
$275.00,4,100.0,9465008
$250.00,1,100.0,9471413
$105.00,1,98.0,9471416
$650.00,6,96.0,9476010
$138.00,1,98.0,9476849
$64.00,2,96.0,9477823
$750.00,1,99.0,9488665
$180.00,1,97.0,9489347
$185.00,1,97.0,9491760
$95.00,1,94.0,9494726
$95.00,1,94.0,9495318
$97.00,1,100.0,9496930
$99.00,1,95.0,9497588
$220.00,2,95.0,9504910
$425.00,1,100.0,9514196
$120.00,1,100.0,9525911
$129.00,2,92.0,9532943
$80.00,1,95.0,9563163
$300.00,6,95.0,9587361
$129.00,1,95.0,9590125
$80.00,1,99.0,9593326
$550.00,3,99.0,9593505
$349.00,4,94.0,9605720
$168.00,2,95.0,9608262
$140.00,1,100.0,9611854
$139.00,2,98.0,9616042
$125.00,1,95.0,9650878
$140.00,1,93.0,9683090
$499.00,8,97.0,9695480
$85.00,1,89.0,9716652
$60.00,2,97.0,9717679
$110.00,5,99.0,9735841
$135.00,2,99.0,9752333
$300.00,2,99.0,9752553
$145.00,1,90.0,9760014
$322.00,1,100.0,9779327
$80.00,1,100.0,9779853
$185.00,1,99.0,9837993
$130.00,1,100.0,9841955
$135.00,1,100.0,9844630
$97.00,1,96.0,9882522
$275.00,4,98.0,9882716
$225.00,1,100.0,9888667
$599.00,8,99.0,9903046
$500.00,1,100.0,9905129
$217.00,1,97.0,9909627
$150.00,2,94.0,9910056
$165.00,4,94.0,9924449
$299.00,1,100.0,9925099
$70.00,1,98.0,9926871
$168.00,5,100.0,9937836
$159.00,1,92.0,9945149
$250.00,3,93.0,9971053
$150.00,1,100.0,9972077
$340.00,4,97.0,9974744
$175.00,4,95.0,9990609
$625.00,8,97.0,9990865
$140.00,2,99.0,9995426
$99.00,1,100.0,9996121
$300.00,6,97.0,9998508
$220.00,1,95.0,9998879
$210.00,2,100.0,10000431
$90.00,1,99.0,10000523
$145.00,3,97.0,10035487
$133.00,2,98.0,10040637
$400.00,4,97.0,10043166
$349.00,1,100.0,10052512
$350.00,4,98.0,10058134
$215.00,4,100.0,10058568
$125.00,1,98.0,10067187
$107.00,1,97.0,10071349
$107.00,1,91.0,10071808
$110.00,2,100.0,10071932
$133.00,1,98.0,10088395
$150.00,1,98.0,10089183
$125.00,1,95.0,10099733
$250.00,1,100.0,10103881
$10.00,1,92.0,10105531
$295.00,1,93.0,10105584
$195.00,1,96.0,10126146
$500.00,6,98.0,10126716
$198.00,1,80.0,10127523
$86.00,1,91.0,10137578
$195.00,1,96.0,10156101
$110.00,2,100.0,10162904
$195.00,1,95.0,10164802
$155.00,1,100.0,10187948
$140.00,3,92.0,10193457
$359.00,1,100.0,10227655
$350.00,1,99.0,10235526
$125.00,2,99.0,10273567
$69.00,2,92.0,10280888
$279.00,1,100.0,10282326
$279.00,1,87.0,10282371
$253.00,1,100.0,10283094
$106.00,4,95.0,10315192
$135.00,2,97.0,10321776
$98.00,2,98.0,10333567
$165.00,2,99.0,10347570
$1500.00,1,100.0,10362654
$120.00,1,99.0,10367010
$888.00,6,97.0,10369097
$167.00,4,96.0,10369307
$89.00,1,97.0,10379560
$899.00,5,100.0,10379822
$100.00,4,98.0,10385321
$127.00,1,100.0,10385906
$180.00,1,98.0,10389781
$235.00,1,98.0,10393552
$120.00,4,92.0,10406646
$650.00,1,96.0,10409218
$480.00,4,100.0,10410858
$98.00,2,99.0,10418322
$99.00,1,97.0,10427768
$140.00,1,100.0,10431578
$195.00,1,99.0,10437411
$110.00,2,100.0,10454172
$99.00,1,99.0,10454632
$180.00,1,95.0,10455934
$125.00,1,98.0,10455995
$250.00,4,100.0,10458279
$118.00,2,98.0,10469182
$259.00,1,94.0,10477007
$120.00,2,98.0,10477793
$150.00,1,97.0,10494263
$209.00,1,98.0,10496718
$179.00,1,97.0,10500754
$165.00,2,98.0,10502323
$117.00,1,97.0,10517693
$165.00,1,96.0,10524804
$130.00,1,99.0,10528294
$899.00,1,100.0,10545518
$235.00,1,89.0,10550345
$195.00,2,98.0,10572287
$130.00,1,97.0,10574350
$300.00,2,100.0,10576099
$265.00,1,100.0,10577391
$125.00,1,100.0,10578137
$159.00,1,100.0,10592126
$250.00,2,98.0,10592499
$120.00,1,99.0,10594703
$95.00,1,91.0,10599384
$159.00,3,98.0,10603148
$250.00,1,100.0,10608275
$175.00,1,93.0,10616635
$270.00,1,99.0,10632584
$990.00,6,98.0,10634387
$153.00,2,96.0,10638522
$500.00,6,99.0,10648093
$150.00,2,98.0,10651193
$170.00,2,95.0,10660892
$75.00,1,98.0,10661953
$90.00,1,96.0,10676501
$300.00,1,99.0,10681956
$587.00,3,99.0,10684058
$110.00,1,88.0,10698325
$80.00,2,91.0,10706423
$175.00,4,95.0,10729994
$198.00,2,97.0,10747219
$100.00,1,99.0,10749747
$95.00,2,100.0,10752189
$525.00,1,100.0,10752203
$900.00,1,99.0,10767017
$115.00,2,99.0,10767861
$70.00,1,91.0,10769424
$275.00,1,100.0,10784554
$79.00,1,89.0,10787034
$155.00,1,100.0,10787814
$320.00,6,96.0,10788469
$300.00,3,98.0,10789339
$245.00,1,100.0,10792245
$300.00,1,100.0,10805884
$131.00,2,85.0,10806778
$129.00,1,97.0,10810544
$198.00,4,89.0,10812630
$119.00,2,97.0,10813277
$165.00,1,100.0,10814122
$1199.00,1,97.0,10823468
$300.00,4,94.0,10828944
$900.00,6,99.0,10829828
$895.00,1,100.0,10831610
$850.00,1,97.0,10832099
$450.00,1,100.0,10832295
$90.00,1,99.0,10835440
$105.00,2,96.0,10835637
$270.00,4,100.0,10835661
$185.00,4,94.0,10840593
$269.00,1,96.0,10858096
$70.00,1,97.0,10859050
$240.00,1,90.0,10862977
$200.00,1,100.0,10863850
$165.00,1,100.0,10864914
$199.00,1,99.0,10876562
$54.00,1,88.0,10883329
$95.00,1,98.0,10886231
$125.00,1,100.0,10889831
$110.00,1,94.0,10891431
$195.00,1,96.0,10897864
$149.00,4,93.0,10905721
$300.00,1,98.0,10925833
$109.00,2,93.0,10926639
$115.00,2,99.0,10929061
$85.00,1,97.0,10930490
$160.00,2,96.0,10943827
$54.00,1,93.0,10956845
$250.00,1,90.0,10963158
$300.00,1,96.0,10963865
$295.00,2,100.0,10965525
$89.00,1,97.0,10968239
$160.00,1,99.0,10971773
$100.00,1,97.0,10974118
$150.00,1,98.0,10981310
$120.00,1,98.0,10989099
$95.00,1,97.0,10990428
$399.00,4,99.0,10992778
$70.00,2,98.0,10998250
$250.00,2,100.0,10998662
$150.00,1,97.0,11013337
$120.00,2,96.0,11023703
$139.00,1,98.0,11037546
$250.00,1,97.0,11043803
$125.00,2,97.0,11048759
$45.00,1,99.0,11075529
$300.00,1,100.0,11100497
$100.00,1,96.0,11100926
$434.00,4,99.0,11104122
$350.00,1,99.0,11115880
$146.00,2,96.0,11122531
$220.00,6,100.0,11163298
$1040.00,8,100.0,11163409
$130.00,1,98.0,11169030
$325.00,1,98.0,11181016
$234.00,1,96.0,11183089
$121.00,1,75.0,11185685
$700.00,6,99.0,11190379
$165.00,2,100.0,11191951
$135.00,2,97.0,11225011
$650.00,1,100.0,11228828
$250.00,1,92.0,11238527
$88.00,1,98.0,11241173
$120.00,1,96.0,11241452
$120.00,1,95.0,11241509
$90.00,1,89.0,11241783
$120.00,1,70.0,11242027
$120.00,1,97.0,11242044
$100.00,2,86.0,11242172
$159.00,2,99.0,11259062
$139.00,2,82.0,11277106
$250.00,1,100.0,11284679
$69.00,1,95.0,11297447
$132.00,1,100.0,11301106
$69.00,1,50.0,11305302
$250.00,4,100.0,11315222
$295.00,4,95.0,11338538
$125.00,1,100.0,11345707
$245.00,1,99.0,11352921
$43.00,1,92.0,11359996
$135.00,1,100.0,11377740
$159.00,1,98.0,11418638
$125.00,1,98.0,11421711
$141.00,1,98.0,11434490
$1350.00,6,100.0,11435584
$100.00,1,98.0,11437138
$95.00,1,99.0,11437331
$90.00,1,97.0,11437442
$80.00,1,97.0,11437509
$149.00,1,87.0,11439120
$149.00,1,75.0,11439405
$126.00,1,80.0,11439599
$69.00,1,82.0,11442093
$114.00,1,95.0,11442567
$99.00,1,93.0,11446614
$116.00,1,100.0,11456250
$69.00,1,78.0,11461771
$126.00,2,94.0,11464408
$400.00,4,99.0,11474754
$118.00,1,90.0,11493791
$142.00,1,99.0,11494067
$140.00,1,100.0,11513111
$289.00,5,96.0,11531128
$79.00,1,97.0,11531859
$185.00,1,95.0,11532945
$600.00,7,81.0,11549175
$125.00,1,100.0,11553527
$75.00,2,94.0,11556239
$148.00,1,100.0,11591266
$230.00,2,98.0,11592372
$425.00,4,98.0,11605954
$120.00,2,98.0,11610521
$260.00,1,100.0,11610642
$105.00,2,97.0,11620002
$220.00,4,91.0,11636621
$249.00,4,92.0,11659435
$280.00,2,89.0,11674092
$135.00,1,96.0,11674758
$150.00,1,100.0,11701569
$215.00,4,98.0,11713614
$299.00,2,88.0,11719688
$172.00,1,96.0,11752686
$1600.00,8,100.0,11760120
$252.00,1,96.0,11775546
$115.00,1,98.0,11795676
$199.00,1,98.0,11798814
$82.00,1,96.0,11834467
$159.00,2,98.0,11842522
$140.00,2,90.0,11845487
$160.00,1,100.0,11851112
$220.00,4,73.0,11883792
$79.00,1,80.0,11886255
$195.00,1,100.0,11888682
$55.00,1,87.0,11910999
$600.00,1,98.0,11911651
$120.00,1,98.0,11912034
$150.00,2,86.0,11923264
$159.00,1,99.0,11924237
$165.00,1,99.0,11939561
$275.00,1,100.0,11942275
$140.00,2,99.0,11947349
$360.00,4,98.0,11948102
$160.00,2,99.0,11949198
$100.00,2,99.0,11998353
$123.00,1,100.0,12004930
$129.00,2,97.0,12008385
$139.00,2,94.0,12025717
$99.00,1,97.0,12026845
$105.00,1,97.0,12026856
$208.00,4,97.0,12037978
$75.00,1,97.0,12041223
$101.00,1,93.0,12041358
$195.00,3,100.0,12057024
$199.00,5,85.0,12088624
$108.00,2,91.0,12110830
$110.00,1,87.0,12111841
$110.00,1,90.0,12111957
$104.00,2,89.0,12115392
$135.00,1,100.0,12126766
$350.00,5,100.0,12137566
$183.00,5,86.0,12151600
$130.00,4,91.0,12154878
$45.00,1,100.0,12154955
$225.00,2,96.0,12155285
$100.00,1,86.0,12156553
$220.00,1,85.0,12169644
$160.00,2,97.0,12172311
$225.00,2,99.0,12175415
$550.00,1,100.0,12176844
$250.00,3,100.0,12186884
$169.00,1,95.0,12207073
$165.00,1,99.0,12212013
$65.00,2,85.0,12212126
$330.00,4,98.0,12228334
$109.00,1,73.0,12266059
$90.00,1,98.0,12270048
$69.00,1,93.0,12270642
$250.00,4,94.0,12288524
$182.00,1,100.0,12291658
$95.00,1,100.0,12295920
$97.00,1,90.0,12310120
$79.00,1,98.0,12328003
$179.00,3,84.0,12346372
$125.00,1,99.0,12361563
$240.00,2,99.0,12362408
$275.00,1,93.0,12368621
$115.00,1,95.0,12382688
$209.00,1,100.0,12382918
$225.00,4,95.0,12410151
$85.00,1,100.0,12425557
$85.00,1,100.0,12425911
$500.00,1,100.0,12429503
$69.00,1,85.0,12432020
$119.00,2,94.0,12437037
$150.00,2,100.0,12463547
$150.00,2,100.0,12463556
$60.00,1,100.0,12467839
$206.00,6,86.0,12484859
$110.00,1,89.0,12510982
$50.00,1,98.0,12511163
$110.00,1,89.0,12511225
$81.00,1,95.0,12515810
$115.00,2,100.0,12562572
$160.00,1,100.0,12582732
$100.00,1,97.0,12588515
$120.00,1,96.0,12590446
$1395.00,6,99.0,12607119
$450.00,4,97.0,12614397
$299.00,4,97.0,12657038
$45.00,1,90.0,12657863
$336.00,1,100.0,12677241
$179.00,4,97.0,12679234
$105.00,1,98.0,12725886
$155.00,2,99.0,12741695
$500.00,1,100.0,12750864
$110.00,1,91.0,12779748
$110.00,1,93.0,12780009
$140.00,2,96.0,12797906
$290.00,1,100.0,12814571
$600.00,7,100.0,12815012
$450.00,4,98.0,12831488
$350.00,1,98.0,12832173
$100.00,1,99.0,12835527
$450.00,1,100.0,12852960
$300.00,4,98.0,12853235
$45.00,1,93.0,12853799
$725.00,1,100.0,12855454
$45.00,1,95.0,12857011
$45.00,1,93.0,12857087
$45.00,1,94.0,12857179
$45.00,1,95.0,12857222
$96.00,1,70.0,12866962
$70.00,1,99.0,12870849
$150.00,7,94.0,12905538
$140.00,1,100.0,12910183
$148.00,1,100.0,12913802
$80.00,1,96.0,12922728
$99.00,1,99.0,12930338
$490.00,1,98.0,12953897
$150.00,1,98.0,12954602
$300.00,1,100.0,12956379
$150.00,2,100.0,12956380
$135.00,1,96.0,12964066
$140.00,1,96.0,12981814
$175.00,2,97.0,12987777
$74.00,1,99.0,12999869
$73.00,2,81.0,13016330
$175.00,4,98.0,13017050
$138.00,1,96.0,13021294
$115.00,3,99.0,13021568
$68.00,2,99.0,13022232
$65.00,2,99.0,13022499
$187.00,2,99.0,13046853
$600.00,4,100.0,13061396
$549.00,6,98.0,13066842
$111.00,1,96.0,13082310
$100.00,1,100.0,13083682
$125.00,1,90.0,13084734
$219.00,2,91.0,13095952
$249.00,1,95.0,13096400
$269.00,1,98.0,13100047
$145.00,1,100.0,13112761
$190.00,4,90.0,13120626
$69.00,1,99.0,13127954
$58.00,1,99.0,13128357
$220.00,1,98.0,13148133
$150.00,1,100.0,13149975
$275.00,1,97.0,13153289
$150.00,1,97.0,13155451
$179.00,1,99.0,13157125
$110.00,1,92.0,13169268
$1495.00,4,90.0,13171740
$160.00,1,98.0,13175533
$400.00,6,97.0,13186688
$475.00,1,92.0,13201652
$115.00,1,70.0,13204198
$750.00,1,100.0,13219968
$175.00,3,99.0,13220623
$280.00,4,92.0,13224465
$400.00,5,100.0,13239272
$131.00,1,92.0,13239943
$129.00,1,92.0,13263750
$245.00,4,97.0,13264163
$235.00,1,98.0,13264364
$129.00,1,90.0,13265498
$600.00,1,100.0,13273159
$189.00,1,80.0,13276083
$120.00,1,95.0,13280184
$96.00,1,99.0,13280672
$235.00,1,98.0,13284332
$235.00,1,98.0,13284618
$90.00,1,95.0,13293285
$550.00,6,100.0,13313452
$190.00,1,97.0,13315189
$185.00,2,99.0,13318584
$145.00,1,94.0,13327441
$250.00,1,96.0,13332858
$90.00,1,84.0,13333814
$214.00,1,97.0,13346701
$335.00,3,93.0,13349338
$299.00,5,94.0,13362637
$195.00,1,97.0,13393846
$50.00,1,93.0,13427895
$110.00,2,100.0,13430730
$130.00,2,100.0,13443665
$62.00,1,94.0,13464987
$110.00,1,94.0,13465512
$92.00,1,92.0,13465756
$80.00,1,100.0,13479950
$300.00,1,90.0,13491912
$600.00,4,99.0,13497122
$120.00,2,95.0,13516275
$76.00,1,60.0,13530616
$95.00,1,92.0,13548606
$125.00,1,93.0,13549311
$140.00,1,94.0,13557637
$115.00,1,100.0,13559950
$895.00,8,90.0,13563865
$145.00,1,94.0,13578021
$250.00,1,95.0,13579169
$925.00,1,100.0,13582817
$160.00,1,97.0,13585679
$250.00,4,95.0,13588571
$60.00,2,97.0,13591271
$80.00,2,94.0,13600947
$70.00,1,98.0,13602723
$265.00,2,100.0,13603043
$299.00,1,93.0,13603416
$60.00,1,94.0,13605661
$140.00,1,97.0,13606695
$252.00,1,96.0,13618517
$172.00,2,98.0,13625546
$200.00,1,95.0,13635551
$160.00,1,98.0,13641058
$80.00,2,97.0,13642014
$117.00,1,99.0,13652971
$155.00,1,93.0,13654134
$225.00,3,99.0,13669721
$300.00,1,97.0,13676473
$115.00,1,98.0,13685131
$252.00,1,93.0,13686323
$80.00,1,98.0,13687128
$450.00,5,100.0,13687255
$299.00,4,93.0,13688416
$400.00,6,97.0,13709214
$129.00,2,96.0,13711175
$199.00,2,99.0,13714899
$299.00,4,91.0,13734123
$1500.00,1,100.0,13735115
$188.00,1,100.0,13735664
$136.00,2,95.0,13749078
$225.00,1,94.0,13751537
$85.00,1,99.0,13762975
$300.00,1,80.0,13764695
$99.00,2,96.0,13769493
$199.00,1,96.0,13774014
$69.00,2,91.0,13784076
$225.00,2,98.0,13788581
$210.00,4,97.0,13788740
$84.00,1,92.0,13788749
$160.00,2,99.0,13789725
$170.00,2,100.0,13796550
$80.00,2,99.0,13796921
$140.00,2,100.0,13803228
$100.00,1,97.0,13806046
$199.00,2,97.0,13810224
$400.00,4,95.0,13815224
$175.00,2,98.0,13815533
$118.00,2,98.0,13845578
$98.00,1,99.0,13848713
$249.00,2,99.0,13857866
$120.00,2,94.0,13866653
$269.00,1,90.0,13883766
$95.00,1,95.0,13884730
$259.00,1,98.0,13896608
$120.00,2,99.0,13899875
$85.00,2,97.0,13901641
$79.00,2,87.0,13911251
$750.00,1,99.0,13913555
$432.00,1,98.0,13913910
$95.00,1,100.0,13918273
$359.00,2,100.0,13936968
$200.00,1,100.0,13941504
$139.00,1,99.0,13943674
$355.00,1,100.0,13952628
$80.00,2,82.0,13962229
$101.00,1,99.0,13970165
$219.00,1,100.0,13973341
$252.00,1,94.0,13975376
$600.00,1,98.0,13978938
$159.00,2,100.0,13981712
$365.00,4,98.0,14008953
$97.00,1,98.0,14029901
$329.00,4,99.0,14030807
$190.00,3,94.0,14043110
$225.00,4,95.0,14049725
$125.00,1,98.0,14057062
$110.00,1,96.0,14058613
$86.00,1,99.0,14068781
$250.00,3,100.0,14074818
$500.00,1,98.0,14125801
$220.00,1,98.0,14126085
$540.00,4,100.0,14139656
$109.00,1,88.0,14142409
$46.00,1,92.0,14153586
$400.00,1,97.0,14162759
$149.00,1,99.0,14166343
$169.00,4,94.0,14179987
$95.00,1,93.0,14180539
$288.00,1,92.0,14197078
$295.00,3,97.0,14203815
$140.00,1,100.0,14206695
$199.00,2,100.0,14214684
$99.00,1,99.0,14220594
$185.00,1,96.0,14225205
$150.00,4,83.0,14234871
$600.00,4,97.0,14255278
$350.00,1,99.0,14265180
$220.00,2,98.0,14266916
$39.00,1,99.0,14268636
$150.00,1,88.0,14280580
$350.00,4,100.0,14294502
$349.00,1,100.0,14299097
$159.00,1,100.0,14311890
$199.00,1,100.0,14323059
$250.00,1,100.0,14339856
$268.00,1,97.0,14341440
$240.00,1,100.0,14352641
$75.00,1,97.0,14358722
$295.00,6,97.0,14360687
$230.00,1,99.0,14362264
$150.00,1,100.0,14374783
$100.00,1,100.0,14375372
$210.00,3,94.0,14386727
$150.00,2,98.0,14388391
$180.00,4,96.0,14401326
$275.00,1,80.0,14404663
$178.00,1,96.0,14406178
$210.00,3,94.0,14422371
$105.00,1,99.0,14426130
$120.00,1,99.0,14450414
$58.00,2,85.0,14451638
$689.00,10,94.0,14453697
$69.00,1,93.0,14474493
$109.00,3,90.0,14475808
$55.00,1,89.0,14476185
$135.00,1,92.0,14484206
$105.00,1,99.0,14488234
$195.00,4,98.0,14490262
$150.00,2,100.0,14501673
$225.00,1,98.0,14505006
$85.00,2,96.0,14538591
$119.00,1,95.0,14540002
$118.00,2,87.0,14548497
$200.00,4,93.0,14549750
$119.00,1,88.0,14552166
$150.00,2,100.0,14553088
$160.00,1,99.0,14553693
$250.00,1,97.0,14576746
$48.00,2,83.0,14577765
$62.00,1,100.0,14588279
$100.00,2,93.0,14591043
$75.00,1,96.0,14596029
$55.00,1,94.0,14611058
$185.00,2,100.0,14611546
$325.00,4,100.0,14619235
$219.00,1,95.0,14635668
$48.00,1,89.0,14654471
$348.00,1,97.0,14671513
$110.00,1,96.0,14671675
$125.00,1,98.0,14673134
$290.00,1,99.0,14691164
$225.00,4,97.0,14705126
$250.00,6,100.0,14712935
$101.00,1,100.0,14714307
$111.00,1,88.0,14725307
$63.00,1,95.0,14726839
$59.00,1,97.0,14727009
$200.00,2,100.0,14745298
$310.00,4,100.0,14759973
$215.00,3,98.0,14760041
$98.00,1,87.0,14761638
$190.00,1,100.0,14762607
$158.00,4,96.0,14763705
$89.00,1,100.0,14773074
$105.00,1,93.0,14773204
$97.00,1,99.0,14773919
$295.00,1,99.0,14775913
$108.00,2,97.0,14788324
$199.00,6,95.0,14790424
$159.00,1,98.0,14802586
$110.00,1,98.0,14804950
$166.00,4,98.0,14808208
$83.00,1,92.0,14827566
$239.00,1,90.0,14840923
$58.00,1,96.0,14841442
$130.00,1,94.0,14845574
$390.00,4,99.0,14852542
$58.00,1,88.0,14869325
$58.00,1,96.0,14884457
$77.00,2,95.0,14886240
$8000.00,1,96.0,14887262
$350.00,6,100.0,14896984
$295.00,6,97.0,14903530
$185.00,3,94.0,14906353
$80.00,2,93.0,14907455
$450.00,1,100.0,14913379
$159.00,1,98.0,14913657
$128.00,1,99.0,14934208
$129.00,1,97.0,14936250
$107.00,2,93.0,14938407
$400.00,6,98.0,14944663
$450.00,6,100.0,14948905
$185.00,1,100.0,14948986
$95.00,1,96.0,14950542
$50.00,1,100.0,14953903
$110.00,1,91.0,14963288
$600.00,4,100.0,14963473
$250.00,1,100.0,14969986
$260.00,6,95.0,14983353
$200.00,1,96.0,14988703
$95.00,1,99.0,14990478
$60.00,1,86.0,14991559
$130.00,2,100.0,14996188
$180.00,2,97.0,15005046
$100.00,2,93.0,15010218
$550.00,4,98.0,15024335
$295.00,2,93.0,15027416
$475.00,1,95.0,15037623
$125.00,2,97.0,15051965
$259.00,1,98.0,15054072
$129.00,2,87.0,15055277
$175.00,1,99.0,15056192
$195.00,1,93.0,15060615
$239.00,1,97.0,15067182
$119.00,1,98.0,15069107
$120.00,2,96.0,15070065
$135.00,2,95.0,15075530
$145.00,1,100.0,15111599
$225.00,1,100.0,15126863
$230.00,4,100.0,15130794
$109.00,1,85.0,15132100
$240.00,2,99.0,15132855
$349.00,4,92.0,15134083
$350.00,2,96.0,15150709
$199.00,2,90.0,15162895
$325.00,1,98.0,15163770
$135.00,3,93.0,15166182
$165.00,1,98.0,15166399
$80.00,1,95.0,15176931
$110.00,1,97.0,15177458
$150.00,1,100.0,15177460
$432.00,1,93.0,15178460
$213.00,4,97.0,15179182
$850.00,2,96.0,15189360
$80.00,1,99.0,15194176
$49.00,1,99.0,15194320
$80.00,1,95.0,15194432
$299.00,1,100.0,15207802
$88.00,1,96.0,15207940
$399.00,1,70.0,15214880
$125.00,2,98.0,15215678
$99.00,2,100.0,15216713
$399.00,1,100.0,15218861
$250.00,1,98.0,15220043
$159.00,1,100.0,15222045
$115.00,1,97.0,15236335
$89.00,1,100.0,15256248
$549.00,6,91.0,15258331
$92.00,2,88.0,15267186
$259.00,1,97.0,15268492
$175.00,1,98.0,15269286
$87.00,1,100.0,15270397
$118.00,1,96.0,15270469
$65.00,1,96.0,15282659
$150.00,1,100.0,15283495
$800.00,1,100.0,15286104
$195.00,1,91.0,15299001
$125.00,1,97.0,15309962
$220.00,6,100.0,15311048
$175.00,1,99.0,15311518
$160.00,1,100.0,15314587
$300.00,1,98.0,15327480
$195.00,1,98.0,15327674
$99.00,2,95.0,15330348
$100.00,1,99.0,15330751
$350.00,2,98.0,15339049
$339.00,1,100.0,15342398
$69.00,2,95.0,15343159
$68.00,2,90.0,15344978
$400.00,1,100.0,15346313
$250.00,2,99.0,15346876
$209.00,1,100.0,15363435
$180.00,1,100.0,15372200
$210.00,4,100.0,15377291
$76.00,1,70.0,15377479
$60.00,1,97.0,15383658
