host_is_superhost,review_scores_rating,id
t,98.0,23527874
f,97.0,23538076
t,100.0,23543739
t,100.0,23545253
f,100.0,23545831
f,70.0,23545971
t,100.0,23550791
f,86.0,23551086
f,82.0,23551138
f,85.0,23551287
f,87.0,23551835
t,99.0,23567834
t,99.0,23568246
f,100.0,23581750
t,98.0,23583038
f,93.0,23583822
f,91.0,23584006
f,94.0,23598670
t,95.0,23599466
f,100.0,23611401
f,80.0,23611950
t,94.0,23613300
f,90.0,23615779
f,80.0,23629793
f,84.0,23630055
t,99.0,23632116
f,90.0,23634434
f,100.0,23634564
f,100.0,23634597
f,70.0,23634727
f,100.0,23634783
f,100.0,23667434
f,100.0,23669671
t,98.0,23671363
t,98.0,23672181
t,99.0,23681212
f,100.0,23681672
f,100.0,23684260
t,100.0,23684272
t,98.0,23684463
t,98.0,23684875
t,98.0,23685499
t,99.0,23685560
t,97.0,23686129
t,95.0,23686364
f,84.0,23698833
t,98.0,23699151
t,98.0,23700802
f,90.0,23705765
f,100.0,23711723
t,95.0,23711998
t,98.0,23712427
t,100.0,23714398
t,98.0,23732691
t,97.0,23733494
t,100.0,23746795
f,100.0,23749660
t,98.0,23751274
t,98.0,23753462
f,100.0,23761546
t,97.0,23763871
t,100.0,23773339
f,100.0,23788672
f,80.0,23789066
f,100.0,23794879
f,100.0,23803703
t,100.0,23804136
t,100.0,23805445
t,99.0,23805904
t,97.0,23813739
f,98.0,23821738
f,94.0,23825920
t,99.0,23827071
f,80.0,23827577
t,96.0,23830079
f,100.0,23839071
t,100.0,23854289
t,99.0,23860006
t,99.0,23860519
f,94.0,23861410
t,100.0,23874986
t,99.0,23881290
f,100.0,23882274
t,98.0,23883511
t,99.0,23883643
f,100.0,23884196
t,97.0,23884346
f,88.0,23897639
f,91.0,23900160
t,95.0,23905627
t,97.0,23907104
t,99.0,23914311
f,100.0,23922318
t,95.0,23922573
f,90.0,23922787
f,100.0,23924310
t,100.0,23924946
t,93.0,23941748
t,93.0,23941849
f,100.0,23942828
t,98.0,23946104
t,100.0,23960056
t,100.0,23960897
f,60.0,23963479
t,100.0,23963992
f,98.0,23964717
t,99.0,23973022
f,98.0,23973946
f,88.0,23979505
f,89.0,23979532
t,96.0,23990789
t,98.0,23993894
f,100.0,24000329
f,91.0,24000340
f,89.0,24013191
t,99.0,24013866
t,99.0,24021724
t,95.0,24022017
f,97.0,24034368
t,99.0,24036000
f,97.0,24041601
t,97.0,24043373
f,100.0,24043927
t,97.0,24045402
t,98.0,24063893
t,97.0,24065926
t,97.0,24066728
t,98.0,24066861
f,100.0,24080862
t,98.0,24082014
t,98.0,24083593
t,98.0,24084497
t,100.0,24086446
f,97.0,24087763
t,98.0,24099463
t,98.0,24099520
t,100.0,24104997
f,100.0,24116174
f,100.0,24120177
t,99.0,24129914
t,99.0,24137129
t,100.0,24149977
f,100.0,24159308
t,100.0,24162068
t,100.0,24162999
t,100.0,24163232
f,97.0,24163891
f,96.0,24177590
f,100.0,24181120
t,100.0,24182769
t,100.0,24182972
f,60.0,24183155
t,80.0,24183949
t,97.0,24224031
t,100.0,24227956
t,100.0,24230206
f,100.0,24233539
f,100.0,24247274
f,91.0,24274131
f,97.0,24285778
f,80.0,24304138
t,99.0,24309390
t,96.0,24329618
f,80.0,24334963
t,98.0,24337398
t,98.0,24352586
t,100.0,24352708
t,100.0,24353186
t,100.0,24353415
t,100.0,24353515
f,100.0,24354180
t,100.0,24354551
t,98.0,24354634
t,100.0,24354841
t,93.0,24354950
t,99.0,24355042
t,100.0,24355327
t,99.0,24357954
t,100.0,24359644
f,100.0,24359775
t,98.0,24361125
f,100.0,24370548
t,100.0,24371933
f,93.0,24375347
t,97.0,24375697
t,99.0,24375836
f,94.0,24376665
f,97.0,24379811
f,100.0,24390111
t,95.0,24412150
t,98.0,24412267
t,99.0,24412420
f,100.0,24424220
t,99.0,24427167
t,97.0,24449972
t,98.0,24453255
t,85.0,24455467
f,100.0,24465675
f,87.0,24468179
f,96.0,24471037
f,96.0,24474059
f,94.0,24474631
f,95.0,24474830
f,80.0,24475148
t,100.0,24489443
t,100.0,24490533
t,98.0,24492351
f,100.0,24497818
f,100.0,24499755
t,95.0,24499851
f,90.0,24502259
f,100.0,24513782
f,94.0,24526661
f,100.0,24538278
f,98.0,24539004
t,98.0,24542177
t,97.0,24559691
t,95.0,24580698
f,87.0,24595688
t,98.0,24599232
t,97.0,24600600
f,93.0,24604001
f,95.0,24605611
t,99.0,24631777
t,100.0,24648539
t,98.0,24650875
f,100.0,24651340
t,100.0,24651682
f,100.0,24651782
t,97.0,24654041
f,100.0,24654933
t,95.0,24657937
t,98.0,24670819
t,100.0,24676976
t,100.0,24678216
t,100.0,24678255
t,100.0,24678282
t,100.0,24678347
t,100.0,24678400
t,70.0,24678436
t,99.0,24680396
f,87.0,24698383
t,100.0,24722081
t,96.0,24736036
t,99.0,24749696
f,97.0,24754392
t,99.0,24755998
t,98.0,24758727
t,100.0,24760981
f,91.0,24770687
f,89.0,24777563
f,98.0,24780006
f,100.0,24780339
f,100.0,24782264
t,99.0,24782542
t,100.0,24793296
t,100.0,24799389
t,99.0,24805491
t,100.0,24828324
t,80.0,24836253
t,100.0,24853005
f,100.0,24853898
f,93.0,24865936
f,100.0,24866739
t,96.0,24890095
f,97.0,24896879
t,100.0,24916302
t,100.0,24917420
f,98.0,24940351
f,90.0,24944867
t,100.0,24960380
t,100.0,24960542
f,100.0,24964591
f,99.0,24967604
f,100.0,24968783
t,100.0,24970612
f,80.0,24971366
f,100.0,24971376
f,20.0,24992845
f,100.0,24994117
f,40.0,24994118
f,100.0,25014588
f,60.0,25027248
f,80.0,25034848
f,99.0,25058405
f,96.0,25058782
f,96.0,25058920
t,80.0,25098756
t,97.0,25100083
f,95.0,25106995
f,100.0,25107798
f,87.0,25109963
t,80.0,25137342
t,100.0,25137590
t,70.0,25139234
f,100.0,25167424
f,97.0,25171138
f,70.0,25189704
f,90.0,25209725
f,100.0,25210300
f,97.0,25213152
f,92.0,25229521
t,100.0,25234139
t,98.0,25237201
t,100.0,25260993
f,100.0,25265335
f,100.0,25279552
f,100.0,25281570
t,95.0,25291283
f,100.0,25298210
f,94.0,25318633
f,60.0,25323663
f,100.0,25324336
f,100.0,25324599
f,93.0,25354581
f,100.0,25355921
t,98.0,25356099
f,100.0,25356321
f,100.0,25356418
t,100.0,25356735
t,100.0,25367860
t,100.0,25368785
f,100.0,25368835
t,100.0,25380342
t,99.0,25402417
t,100.0,25402583
f,90.0,25405200
f,100.0,25407024
t,99.0,25419563
t,99.0,25432313
t,94.0,25432375
f,100.0,25432800
t,96.0,25434116
t,96.0,25434591
t,93.0,25443874
f,100.0,25447312
f,100.0,25447328
f,100.0,25447349
f,100.0,25449652
f,93.0,25459025
f,93.0,25459169
f,93.0,25480815
f,84.0,25485559
t,98.0,25511111
f,98.0,25511306
t,98.0,25518503
t,100.0,25545349
t,100.0,25547078
t,87.0,25547214
f,89.0,25547908
t,100.0,25554933
f,80.0,25584677
t,95.0,25592607
t,95.0,25621756
f,85.0,25634749
t,97.0,25679734
t,93.0,25679846
f,93.0,25724703
t,98.0,25728058
t,96.0,25730240
t,100.0,25741718
f,83.0,25749954
t,99.0,25776536
f,95.0,25779484
f,20.0,25780281
t,100.0,25786409
t,95.0,25798231
t,90.0,25801232
t,96.0,25808640
f,100.0,25814449
t,100.0,25841531
t,93.0,25841769
t,100.0,25842384
f,95.0,25842694
t,100.0,25842862
t,100.0,25843260
t,99.0,25843736
f,98.0,25845975
f,100.0,25864368
f,89.0,25866933
t,80.0,25868874
t,100.0,25869229
f,86.0,25869380
f,92.0,25869469
t,99.0,25870802
f,100.0,25871246
f,100.0,25907508
t,100.0,25912297
t,99.0,25915813
t,97.0,25919871
t,96.0,25921225
f,90.0,25921865
t,92.0,25944549
f,100.0,25945504
f,100.0,25948779
t,92.0,25950417
t,93.0,25952257
t,99.0,25975274
t,95.0,25976748
f,100.0,25983693
t,97.0,26004362
f,96.0,26008354
f,90.0,26012007
f,100.0,26027570
f,100.0,26029679
t,60.0,26032403
f,100.0,26033791
f,80.0,26035565
f,100.0,26040040
f,93.0,26053823
f,100.0,26053833
f,100.0,26053850
t,100.0,26055447
t,93.0,26055863
f,100.0,26066245
t,99.0,26084343
t,97.0,26084506
t,99.0,26095551
t,91.0,26099225
t,100.0,26104283
t,80.0,26104315
t,100.0,26104357
t,100.0,26111196
t,99.0,26162589
f,91.0,26169782
t,97.0,26171533
f,100.0,26197894
t,100.0,26202021
t,90.0,26221884
f,93.0,26257133
t,100.0,26259702
t,98.0,26261610
t,98.0,26270938
f,100.0,26274652
t,97.0,26276374
t,99.0,26277460
f,95.0,26278417
t,100.0,26278521
f,92.0,26280318
f,100.0,26281528
f,72.0,26282443
t,67.0,26302673
t,97.0,26303324
t,99.0,26305824
f,100.0,26307822
f,100.0,26322467
t,100.0,26323995
t,96.0,26328350
t,94.0,26329118
t,96.0,26336274
f,80.0,26339019
t,98.0,26339979
f,100.0,26367063
t,97.0,26385989
f,87.0,26389090
t,98.0,26396972
t,100.0,26401532
f,100.0,26417350
t,100.0,26418067
f,100.0,26437752
f,100.0,26445292
f,100.0,26468572
t,100.0,26470581
t,99.0,26488311
f,93.0,26499429
f,93.0,26501351
t,98.0,26503513
f,100.0,26522687
t,95.0,26533564
f,100.0,26565582
f,94.0,26566885
f,100.0,26568647
f,97.0,26571969
f,98.0,26572144
f,97.0,26599833
f,88.0,26624972
t,96.0,26632713
f,93.0,26634910
f,100.0,26635036
t,95.0,26635646
f,95.0,26638684
t,100.0,26638788
t,100.0,26639868
f,87.0,26643248
t,70.0,26666094
t,100.0,26668091
t,100.0,26690454
f,100.0,26691828
t,100.0,26709189
t,99.0,26710943
t,99.0,26713704
f,98.0,26718342
t,99.0,26718645
t,97.0,26718900
f,92.0,26747021
f,95.0,26777355
f,100.0,26785153
t,100.0,26810896
t,97.0,26832092
t,100.0,26917786
t,96.0,26921699
t,97.0,26921936
t,96.0,26928489
t,100.0,26945594
f,95.0,26950540
f,98.0,26952039
f,89.0,26954849
f,95.0,26998855
t,100.0,27002250
t,100.0,27030727
f,92.0,27033826
t,97.0,27065879
t,95.0,27082654
t,97.0,27088644
t,100.0,27091179
t,98.0,27107519
f,100.0,27107866
t,100.0,27123129
t,100.0,27138798
t,98.0,27161084
f,90.0,27187399
f,100.0,27196500
t,99.0,27197424
t,95.0,27203318
f,100.0,27206374
f,94.0,27211235
f,93.0,27225440
f,100.0,27230146
t,98.0,27230555
f,80.0,27244341
t,99.0,27253510
t,98.0,27260835
f,90.0,27261900
t,100.0,27262832
t,100.0,27263095
t,100.0,27263130
t,100.0,27263151
t,80.0,27263329
t,100.0,27263453
t,100.0,27267054
t,100.0,27310099
t,100.0,27312503
t,100.0,27312690
t,99.0,27316091
f,93.0,27316423
t,100.0,27336562
f,100.0,27336947
t,100.0,27337596
f,90.0,27363400
f,100.0,27370273
t,100.0,27374552
f,96.0,27381476
t,100.0,27392835
f,95.0,27406019
f,80.0,27407557
t,100.0,27427727
f,80.0,27432456
t,100.0,27432816
t,99.0,27437162
t,100.0,27439635
t,99.0,27454459
f,96.0,27458484
f,89.0,27461006
t,100.0,27461297
t,97.0,27462045
f,85.0,27467934
f,100.0,27468147
f,100.0,27486947
t,98.0,27491473
t,97.0,27491569
f,88.0,27491571
t,97.0,27491792
f,100.0,27492222
t,100.0,27495261
t,100.0,27510287
t,100.0,27523751
t,99.0,27529992
t,98.0,27530136
f,100.0,27545197
f,88.0,27548389
t,100.0,27550839
t,97.0,27555509
f,100.0,27556897
f,94.0,27556995
f,98.0,27580180
t,97.0,27584638
f,96.0,27598470
t,100.0,27602262
t,100.0,27604192
t,100.0,27604325
f,100.0,27608180
t,100.0,27608489
t,99.0,27609352
t,94.0,27610705
t,97.0,27611813
f,95.0,27627816
t,98.0,27634232
t,100.0,27639658
t,100.0,27652652
t,97.0,27665176
t,97.0,27674344
t,80.0,27680964
t,95.0,27699365
t,96.0,27699796
t,92.0,27701063
t,98.0,27701970
t,96.0,27702037
f,87.0,27705941
f,98.0,27706337
f,100.0,27706376
f,95.0,27707954
f,97.0,27710210
f,96.0,27713331
f,95.0,27714378
t,98.0,27725251
f,95.0,27725598
t,94.0,27727846
t,100.0,27729286
f,100.0,27729600
t,96.0,27730425
f,92.0,27735398
t,98.0,27753881
t,100.0,27759254
t,98.0,27765343
f,100.0,27766709
f,100.0,27777768
t,100.0,27777839
f,93.0,27780282
f,100.0,27802152
t,95.0,27808088
t,90.0,27808710
t,98.0,27826583
t,95.0,27832283
f,100.0,27838782
t,100.0,27852325
t,100.0,27855141
t,98.0,27857184
f,60.0,27866104
t,98.0,27870072
t,97.0,27895671
f,80.0,27898470
t,100.0,27899334
t,99.0,27903069
t,99.0,27905010
t,97.0,27928375
t,99.0,27933930
f,100.0,27934189
f,95.0,27937727
f,92.0,27938375
t,100.0,27960744
f,80.0,27961176
t,99.0,27961487
t,100.0,27980774
t,90.0,27985317
t,100.0,27987585
t,100.0,27987824
f,100.0,27989150
t,98.0,28009722
f,100.0,28027982
t,99.0,28028464
t,96.0,28050674
f,100.0,28053384
t,100.0,28055711
f,94.0,28074227
t,99.0,28074409
t,97.0,28079540
t,98.0,28079865
t,100.0,28085987
f,100.0,28103112
t,98.0,28105604
f,98.0,28128935
f,100.0,28137005
t,96.0,28139208
t,100.0,28157694
f,100.0,28158200
t,100.0,28160772
t,98.0,28181442
t,99.0,28182735
t,99.0,28182805
t,90.0,28183364
t,98.0,28186675
f,93.0,28189029
t,99.0,28200634
t,100.0,28208579
t,100.0,28226145
t,100.0,28232197
t,100.0,28251404
f,96.0,28252608
f,93.0,28259229
t,96.0,28261064
t,98.0,28276600
t,100.0,28279424
f,89.0,28280458
t,100.0,28281476
t,100.0,28284827
t,99.0,28310642
f,99.0,28315009
t,100.0,28316938
t,100.0,28338036
t,99.0,28338407
t,99.0,28360154
t,100.0,28361732
t,98.0,28363410
t,95.0,28363414
t,100.0,28367768
f,100.0,28368154
f,95.0,28369380
f,89.0,28376750
t,94.0,28384050
t,96.0,28386585
t,96.0,28387261
f,92.0,28388893
t,100.0,28390797
t,100.0,28407357
f,100.0,28411576
f,100.0,28427234
t,100.0,28434902
f,100.0,28435943
t,100.0,28440838
t,95.0,28442815
f,100.0,28444017
f,94.0,28459015
f,100.0,28459122
t,100.0,28462004
t,100.0,28464381
t,99.0,28489872
t,100.0,28490107
t,93.0,28494293
t,98.0,28500088
f,100.0,28515384
t,100.0,28517686
t,99.0,28518540
t,100.0,28521528
t,97.0,28539243
f,100.0,28543140
t,100.0,28544293
t,100.0,28548553
t,99.0,28550959
f,93.0,28563068
f,99.0,28582487
f,90.0,28588615
f,90.0,28589423
t,98.0,28603195
f,86.0,28610502
t,99.0,28633744
t,97.0,28648613
t,100.0,28660479
t,99.0,28660694
f,100.0,28668662
t,97.0,28674015
f,100.0,28683064
t,99.0,28696499
f,100.0,28710088
t,98.0,28712636
f,100.0,28714327
f,94.0,28716670
t,100.0,28718646
t,100.0,28718827
t,94.0,28722160
t,99.0,28733771
f,72.0,28733881
t,100.0,28734043
t,100.0,28736194
t,100.0,28736243
t,80.0,28758496
t,97.0,28758712
t,99.0,28764476
t,96.0,28781468
f,90.0,28783226
t,100.0,28784618
f,100.0,28794368
t,99.0,28803800
t,100.0,28807663
f,100.0,28811625
f,100.0,28836339
t,100.0,28838194
t,96.0,28841178
f,80.0,28844783
t,95.0,28846529
f,100.0,28869072
f,93.0,28874478
f,83.0,28895194
t,99.0,28898815
f,97.0,28919893
t,99.0,28920042
t,98.0,28932960
t,95.0,28935709
t,99.0,28935882
f,80.0,28936671
t,96.0,28964034
t,100.0,28979474
f,95.0,28992621
f,100.0,29000480
f,91.0,29002725
t,99.0,29018006
t,97.0,29028865
t,99.0,29031614
f,88.0,29037491
f,92.0,29038374
t,95.0,29039124
t,100.0,29039496
t,94.0,29062428
t,100.0,29078202
t,100.0,29078265
t,100.0,29079591
t,80.0,29100400
f,96.0,29102807
t,100.0,29121329
t,100.0,29122528
t,100.0,29125029
t,100.0,29129268
f,95.0,29130046
f,100.0,29131533
t,98.0,29135667
f,100.0,29152426
t,100.0,29152634
f,89.0,29186237
f,88.0,29187120
f,91.0,29187469
f,100.0,29189564
t,95.0,29192965
f,100.0,29213367
t,98.0,29221865
f,100.0,29238496
t,100.0,29241208
f,89.0,29241815
t,99.0,29243902
t,100.0,29261601
t,98.0,29289176
t,100.0,29305555
t,94.0,29312278
f,91.0,29313154
t,100.0,29316715
t,100.0,29334701
f,100.0,29356008
t,93.0,29361522
t,97.0,29385707
t,100.0,29393766
t,97.0,29407754
t,100.0,29413455
f,86.0,29416324
f,84.0,29416786
f,89.0,29417185
t,100.0,29421648
t,100.0,29438776
t,95.0,29459417
f,100.0,29464386
f,100.0,29475850
t,100.0,29491521
t,100.0,29496410
t,98.0,29515076
t,98.0,29523351
t,98.0,29543253
f,100.0,29547742
f,97.0,29587356
t,100.0,29589897
t,100.0,29591009
f,87.0,29592084
t,97.0,29593658
t,99.0,29594605
t,100.0,29610186
f,100.0,29610726
t,96.0,29611738
t,100.0,29613198
t,98.0,29613683
f,85.0,29613703
t,100.0,29615865
t,99.0,29627104
t,98.0,29634396
t,100.0,29637101
f,80.0,29658492
f,98.0,29661822
t,100.0,29663517
t,100.0,29664364
t,98.0,29678261
t,98.0,29683753
t,98.0,29684194
t,95.0,29704006
t,97.0,29705268
f,100.0,29733908
f,100.0,29739237
t,80.0,29741840
f,100.0,29754209
t,95.0,29757684
t,99.0,29761236
t,96.0,29777391
f,100.0,29794612
t,100.0,29797894
t,94.0,29798868
t,100.0,29802575
t,99.0,29822991
t,97.0,29823066
f,97.0,29824667
t,97.0,29828791
f,98.0,29831467
f,100.0,29842781
f,98.0,29852330
f,96.0,29854300
t,97.0,29874095
t,100.0,29877418
t,100.0,29880717
f,100.0,29890574
f,70.0,29906023
f,92.0,29906297
t,99.0,29906769
f,100.0,29908017
f,90.0,29911439
t,98.0,29924753
f,100.0,29926752
f,100.0,29926924
f,99.0,29928078
t,99.0,29937571
t,100.0,29963453
f,100.0,29964346
f,100.0,29984158
t,99.0,29988443
t,80.0,29990041
f,99.0,29992190
t,100.0,29992835
t,98.0,30022449
t,96.0,30042211
f,100.0,30056107
t,100.0,30064128
f,90.0,30064254
f,91.0,30064463
f,96.0,30064643
t,95.0,30069424
f,100.0,30069575
f,100.0,30086838
t,100.0,30087497
t,100.0,30088282
t,98.0,30088791
t,95.0,30091565
t,100.0,30110321
f,100.0,30124393
t,100.0,30126279
t,99.0,30127500
t,100.0,30128798
t,100.0,30129618
t,99.0,30129780
f,100.0,30150435
f,100.0,30150436
f,60.0,30150437
f,100.0,30150442
f,100.0,30150459
f,80.0,30150467
f,100.0,30150511
f,60.0,30150518
f,100.0,30150519
f,100.0,30150537
f,80.0,30150548
f,100.0,30150589
f,100.0,30150626
f,100.0,30150697
f,100.0,30150734
f,100.0,30151362
f,100.0,30151397
f,100.0,30156959
f,100.0,30157128
f,100.0,30157169
f,80.0,30157219
f,100.0,30157449
f,60.0,30157520
f,100.0,30159258
f,100.0,30175117
f,80.0,30175132
f,90.0,30175134
t,97.0,30175141
t,60.0,30209038
t,99.0,30210835
f,86.0,30212422
t,100.0,30228101
t,99.0,30228975
t,99.0,30238646
f,100.0,30251016
t,99.0,30253069
t,95.0,30264063
t,95.0,30264479
f,90.0,30266695
t,100.0,30271760
t,99.0,30272345
t,100.0,30275221
f,100.0,30294321
t,99.0,30318695
t,100.0,30319562
t,100.0,30321615
f,93.0,30323724
f,96.0,30323970
f,100.0,30346313
f,91.0,30346332
t,99.0,30351194
f,87.0,30353855
f,90.0,30353904
f,100.0,30354063
t,98.0,30355764
f,100.0,30361230
f,100.0,30361336
f,100.0,30361356
f,96.0,30374499
f,90.0,30377035
t,98.0,30378253
t,80.0,30396781
t,80.0,30398093
t,99.0,30399463
t,97.0,30428843
t,98.0,30469161
f,100.0,30469587
f,100.0,30469978
f,100.0,30470989
f,100.0,30498666
t,99.0,30502421
t,100.0,30504839
t,100.0,30505637
t,98.0,30506989
t,100.0,30508607
t,96.0,30512322
t,91.0,30513863
f,100.0,30514691
f,92.0,30515115
f,100.0,30531089
f,100.0,30531508
f,90.0,30531625
t,95.0,30532741
t,98.0,30534300
t,100.0,30536041
t,100.0,30536048
f,80.0,30537884
f,100.0,30537976
f,100.0,30541284
t,95.0,30564588
t,80.0,30569441
t,99.0,30583212
t,97.0,30589502
t,100.0,30591365
t,98.0,30596049
f,98.0,30659039
f,99.0,30672677
t,96.0,30675746
t,97.0,30687431
t,98.0,30688177
t,96.0,30696168
t,100.0,30701028
t,99.0,30713782
f,92.0,30719302
t,100.0,30741355
f,100.0,30743471
t,98.0,30745601
f,100.0,30756271
f,80.0,30756407
f,100.0,30756495
f,100.0,30756620
f,100.0,30756860
f,90.0,30770207
f,93.0,30776488
f,95.0,30797540
t,93.0,30797856
t,100.0,30800214
t,100.0,30801201
t,100.0,30801321
f,93.0,30805198
f,96.0,30805783
t,99.0,30816842
t,98.0,30817227
f,100.0,30818477
f,80.0,30820945
f,93.0,30821293
f,100.0,30822730
f,100.0,30851456
t,99.0,30851994
f,100.0,30857277
f,96.0,30881800
t,99.0,30882970
t,98.0,30885309
f,100.0,30887943
f,94.0,30888683
t,80.0,30906103
f,80.0,30913192
f,100.0,30913576
f,100.0,30913907
f,100.0,30957039
t,100.0,30960144
t,87.0,30998681
t,99.0,31004561
t,87.0,31011384
t,100.0,31011871
f,100.0,31016774
f,95.0,31017581
f,91.0,31026962
f,60.0,31043517
f,20.0,31043827
t,99.0,31055670
t,98.0,31057117
f,100.0,31069260
f,80.0,31069412
t,98.0,31072911
t,100.0,31076360
f,95.0,31108259
t,97.0,31113388
t,96.0,31120211
t,98.0,31123927
t,95.0,31124126
t,95.0,31124810
t,94.0,31124937
t,98.0,31125098
t,96.0,31125401
f,100.0,31131163
t,95.0,31143926
t,100.0,31145394
f,96.0,31146290
f,97.0,31155952
t,98.0,31173023
t,100.0,31187795
t,100.0,31188239
t,93.0,31188284
t,100.0,31188314
t,100.0,31188362
t,99.0,31206489
t,97.0,31209988
f,88.0,31210673
t,97.0,31222005
t,94.0,31266646
t,100.0,31269377
f,100.0,31281387
f,100.0,31290178
f,100.0,31291468
t,99.0,31294109
f,97.0,31312890
t,98.0,31313300
t,80.0,31317072
t,100.0,31320991
t,100.0,31331285
t,96.0,31338106
f,100.0,31338594
t,97.0,31339864
f,100.0,31346731
t,100.0,31356493
t,87.0,31359232
f,88.0,31361438
t,93.0,31363951
t,93.0,31365113
t,100.0,31377697
t,99.0,31379263
t,100.0,31389098
f,97.0,31408381
t,100.0,31409044
f,80.0,31413160
f,90.0,31421029
t,100.0,31421142
t,99.0,31424518
t,98.0,31437113
t,97.0,31439076
t,100.0,31440773
t,100.0,31441195
f,100.0,31443023
f,100.0,31443288
f,94.0,31447415
t,99.0,31450281
t,98.0,31465464
t,80.0,31474637
f,99.0,31490601
f,92.0,31494299
f,95.0,31512417
t,98.0,31513673
f,75.0,31514578
f,82.0,31516192
f,100.0,31537112
f,93.0,31537256
f,86.0,31539082
t,99.0,31540050
f,100.0,31541488
t,90.0,31560725
t,93.0,31562059
f,100.0,31566371
f,82.0,31569484
f,100.0,31571182
t,100.0,31573981
t,99.0,31595144
f,92.0,31596049
t,100.0,31596642
t,100.0,31604719
f,80.0,31616885
t,90.0,31624755
f,100.0,31655119
t,100.0,31668263
f,73.0,31669776
f,90.0,31672520
t,60.0,31673780
f,92.0,31690403
t,99.0,31694061
t,97.0,31695049
f,100.0,31707754
t,97.0,31708854
t,98.0,31717158
t,98.0,31718067
f,98.0,31722728
t,100.0,31759074
t,100.0,31759412
t,98.0,31762328
t,100.0,31771450
t,100.0,31778644
f,100.0,31797168
t,93.0,31798083
t,98.0,31803551
t,100.0,31823791
f,100.0,31826460
f,60.0,31827469
t,98.0,31831676
f,100.0,31852562
f,100.0,31858008
t,97.0,31864519
t,100.0,31877704
t,99.0,31887808
f,99.0,31888526
f,100.0,31903595
f,93.0,31934354
t,100.0,31934523
f,100.0,31957066
t,98.0,31964427
t,100.0,31981354
t,100.0,31994835
t,98.0,31994853
t,98.0,31995366
f,80.0,32017859
t,100.0,32018990
t,98.0,32021078
t,98.0,32024518
t,98.0,32025820
t,100.0,32041934
f,100.0,32045868
f,100.0,32047121
f,89.0,32048914
f,92.0,32049077
f,94.0,32050337
f,91.0,32062666
f,100.0,32067195
f,100.0,32067318
t,99.0,32072704
f,93.0,32075650
t,98.0,32087546
f,88.0,32088425
t,100.0,32105504
f,100.0,32111737
t,99.0,32113366
f,100.0,32130272
t,99.0,32133907
t,97.0,32135550
t,100.0,32136274
t,96.0,32137520
t,100.0,32141630
t,100.0,32147391
t,95.0,32160209
t,94.0,32162233
t,96.0,32162751
t,100.0,32167598
t,99.0,32191720
t,100.0,32192128
t,98.0,32192300
t,100.0,32210241
t,96.0,32212075
t,99.0,32216182
t,100.0,32223893
t,100.0,32224169
t,97.0,32257360
t,100.0,32267786
t,85.0,32268646
f,100.0,32273831
t,96.0,32290651
t,98.0,32291443
f,100.0,32309186
t,100.0,32309951
f,95.0,32312991
f,100.0,32313672
f,100.0,32324914
t,99.0,32329385
t,100.0,32338483
f,100.0,32342511
f,100.0,32355456
f,86.0,32357655
f,97.0,32361583
f,81.0,32378158
t,100.0,32380630
t,100.0,32383287
f,80.0,32383834
t,93.0,32384648
t,100.0,32384878
f,70.0,32385434
f,100.0,32385482
t,100.0,32385663
f,91.0,32388206
t,99.0,32389762
t,99.0,32396799
t,100.0,32400382
t,100.0,32404157
t,91.0,32410147
f,100.0,32425434
t,90.0,32441372
t,100.0,32445598
f,80.0,32447699
t,100.0,32450006
t,100.0,32462692
f,60.0,32467197
t,100.0,32472721
t,100.0,32473990
f,95.0,32474115
t,100.0,32477178
t,98.0,32477424
f,96.0,32487296
f,87.0,32489772
t,100.0,32491838
f,100.0,32493756
t,99.0,32496599
t,100.0,32497883
t,96.0,32500819
t,97.0,32518108
t,100.0,32521326
f,96.0,32525042
t,90.0,32543506
t,100.0,32545896
f,89.0,32548493
f,98.0,32548606
f,95.0,32548617
f,84.0,32548715
f,93.0,32548991
f,94.0,32549141
f,95.0,32549419
f,96.0,32549421
f,94.0,32549642
f,89.0,32549667
f,93.0,32549817
t,100.0,32550834
t,100.0,32554173
t,100.0,32557678
t,100.0,32570904
t,100.0,32571956
t,100.0,32572501
t,100.0,32572970
t,98.0,32577104
t,96.0,32590109
t,96.0,32591418
t,98.0,32592293
f,96.0,32594056
t,100.0,32597111
t,100.0,32605871
t,98.0,32610962
t,98.0,32613163
t,100.0,32616360
t,100.0,32617088
t,96.0,32617586
t,100.0,32620353
f,100.0,32635901
f,89.0,32639632
f,96.0,32642015
t,98.0,32643255
f,100.0,32644099
t,98.0,32660124
t,96.0,32667541
t,100.0,32689496
f,100.0,32698808
f,93.0,32702182
f,97.0,32702223
f,60.0,32702224
f,100.0,32702227
f,96.0,32702233
f,20.0,32702236
f,100.0,32702237
t,100.0,32702921
f,70.0,32703559
f,82.0,32703560
f,93.0,32703563
f,50.0,32703565
f,80.0,32703570
f,80.0,32703573
f,80.0,32703575
f,83.0,32703576
f,60.0,32703577
f,90.0,32703814
t,98.0,32712890
t,97.0,32716086
t,100.0,32716394
t,98.0,32716563
t,100.0,32717018
t,93.0,32717493
f,100.0,32717828
f,100.0,32723815
t,97.0,32724526
f,100.0,32725950
t,100.0,32726099
f,93.0,32727287
t,98.0,32727389
f,96.0,32728614
t,97.0,32740903
t,99.0,32744842
t,99.0,32745068
t,97.0,32746725
f,100.0,32747421
f,92.0,32747602
f,88.0,32750134
f,86.0,32762782
