minimum_nights,review_scores_rating,id,neighbourhood
1,92.0,13263750,Pacific Heights
2,97.0,13264163,Richmond District
2,98.0,13264364,Downtown
1,90.0,13265498,Pacific Heights
2,100.0,13273159,Western Addition/NOPA
30,80.0,13276083,South Beach
1,95.0,13280184,Richmond District
3,99.0,13280672,Mission District
1,98.0,13284332,Downtown
1,98.0,13284618,Downtown
1,95.0,13293285,Outer Sunset
2,100.0,13313452,Forest Hill
30,97.0,13315189,Richmond District
2,99.0,13318584,Portola
30,94.0,13327441,Nob Hill
30,96.0,13332858,Potrero Hill
30,84.0,13333814,Richmond District
30,97.0,13346701,Marina
30,93.0,13349338,Noe Valley
31,94.0,13362637,Richmond District
1,97.0,13393846,Western Addition/NOPA
1,93.0,13427895,Excelsior
30,100.0,13430730,The Castro
30,100.0,13443665,Ingleside
1,94.0,13464987,The Castro
3,94.0,13465512,Outer Sunset
30,92.0,13465756,Telegraph Hill
1,100.0,13479950,Duboce Triangle
2,90.0,13491912,Nob Hill
2,99.0,13497122,Balboa Terrace
2,95.0,13516275,Outer Sunset
30,60.0,13530616,Tenderloin
30,92.0,13548606,Nob Hill
30,93.0,13549311,Nob Hill
30,94.0,13557637,Civic Center
30,100.0,13559950,Marina
3,90.0,13563865,Richmond District
30,94.0,13578021,Nob Hill
30,95.0,13579169,Cole Valley
3,100.0,13582817,Fisherman's Wharf
3,97.0,13585679,Mission District
3,95.0,13588571,Mission District
30,97.0,13591271,Mission Terrace
2,94.0,13600947,Outer Sunset
2,98.0,13602723,Excelsior
3,100.0,13603043,Noe Valley
2,93.0,13603416,Crocker Amazon
30,94.0,13605661,Mission Terrace
1,97.0,13606695,Potrero Hill
2,96.0,13618517,Downtown
2,98.0,13625546,Mission District
2,95.0,13635551,Western Addition/NOPA
3,98.0,13641058,North Beach
2,97.0,13642014,Outer Sunset
1,99.0,13652971,Bernal Heights
30,93.0,13654134,Pacific Heights
3,99.0,13669721,Sunnyside
3,97.0,13676473,Western Addition/NOPA
2,98.0,13685131,Bernal Heights
2,93.0,13686323,Downtown
30,98.0,13687128,Western Addition/NOPA
4,100.0,13687255,Potrero Hill
30,93.0,13688416,Mission District
30,97.0,13709214,Cow Hollow
3,96.0,13711175,Western Addition/NOPA
30,99.0,13714899,Noe Valley
30,91.0,13734123,Outer Sunset
2,100.0,13735115,Western Addition/NOPA
4,100.0,13735664,Twin Peaks
1,95.0,13749078,Bayview
4,94.0,13751537,Nob Hill
30,99.0,13762975,Bernal Heights
30,80.0,13764695,Sunnyside
1,96.0,13769493,Bayview
3,96.0,13774014,Bayview
1,91.0,13784076,Excelsior
2,98.0,13788581,Pacific Heights
7,97.0,13788740,Excelsior
2,92.0,13788749,Western Addition/NOPA
2,99.0,13789725,Outer Sunset
1,100.0,13796550,Bernal Heights
2,99.0,13796921,Outer Sunset
2,100.0,13803228,Diamond Heights
1,97.0,13806046,Outer Sunset
1,97.0,13810224,Noe Valley
1,95.0,13815224,Mission District
2,98.0,13815533,Outer Sunset
1,98.0,13845578,Visitacion Valley
1,99.0,13848713,Bernal Heights
1,99.0,13857866,The Castro
2,94.0,13866653,Portola
1,90.0,13883766,Downtown
2,95.0,13884730,Chinatown
1,98.0,13896608,Downtown
3,99.0,13899875,Richmond District
2,97.0,13901641,Outer Sunset
31,87.0,13911251,Richmond District
2,99.0,13913555,Downtown
2,98.0,13913910,Downtown
30,100.0,13918273,Western Addition/NOPA
3,100.0,13936968,Alamo Square
3,100.0,13941504,Mission District
31,99.0,13943674,Downtown
4,100.0,13952628,Sunnyside
1,82.0,13962229,Outer Sunset
1,99.0,13970165,Bernal Heights
1,100.0,13973341,Downtown
2,94.0,13975376,Downtown
2,98.0,13978938,Downtown
1,100.0,13981712,Chinatown
5,98.0,14008953,Mission District
2,98.0,14029901,The Castro
30,99.0,14030807,The Castro
1,94.0,14043110,Bayview
30,95.0,14049725,Bayview
2,98.0,14057062,Richmond District
30,96.0,14058613,Nob Hill
1,99.0,14068781,Bernal Heights
3,100.0,14074818,Mission District
4,98.0,14125801,Mission District
30,98.0,14126085,Cole Valley
2,100.0,14139656,Mission District
30,88.0,14142409,Outer Sunset
30,92.0,14153586,Richmond District
1,97.0,14162759,Glen Park
7,99.0,14166343,Excelsior
1,94.0,14179987,Marina
30,93.0,14180539,Outer Sunset
2,92.0,14197078,Downtown
30,97.0,14203815,Outer Sunset
30,100.0,14206695,Nob Hill
30,100.0,14214684,Noe Valley
2,99.0,14220594,Bayview
30,96.0,14225205,SoMa
30,83.0,14234871,SoMa
3,97.0,14255278,Richmond District
3,99.0,14265180,The Castro
3,98.0,14266916,Bernal Heights
13,99.0,14268636,Excelsior
1,88.0,14280580,Potrero Hill
30,100.0,14294502,Noe Valley
30,100.0,14299097,Mission District
30,100.0,14311890,South Beach
2,100.0,14323059,Western Addition/NOPA
30,100.0,14339856,South Beach
4,97.0,14341440,Mission District
30,100.0,14352641,The Castro
31,97.0,14358722,Crocker Amazon
30,97.0,14360687,Lakeshore
3,99.0,14362264,Nob Hill
30,100.0,14374783,Richmond District
3,100.0,14375372,Western Addition/NOPA
1,94.0,14386727,Bayview
3,98.0,14388391,Mission District
3,96.0,14401326,Western Addition/NOPA
7,80.0,14404663,Mission Terrace
30,96.0,14406178,Richmond District
1,94.0,14422371,Bayview
1,99.0,14426130,Outer Sunset
30,99.0,14450414,Mission District
30,85.0,14451638,Excelsior
2,94.0,14453697,Crocker Amazon
1,93.0,14474493,Outer Sunset
30,90.0,14475808,Excelsior
30,89.0,14476185,Excelsior
30,92.0,14484206,Western Addition/NOPA
1,99.0,14488234,Duboce Triangle
4,98.0,14490262,Potrero Hill
30,100.0,14501673,Civic Center
3,98.0,14505006,Telegraph Hill
2,96.0,14538591,Outer Sunset
6,95.0,14540002,Noe Valley
1,87.0,14548497,SoMa
3,93.0,14549750,Outer Sunset
1,88.0,14552166,Union Square
30,100.0,14553088,Civic Center
3,99.0,14553693,Lower Haight
1,97.0,14576746,Noe Valley
30,83.0,14577765,Excelsior
30,100.0,14588279,Parkside
5,93.0,14591043,Excelsior
3,96.0,14596029,Glen Park
31,94.0,14611058,Crocker Amazon
30,100.0,14611546,Telegraph Hill
3,100.0,14619235,Noe Valley
6,95.0,14635668,Noe Valley
30,89.0,14654471,Excelsior
3,97.0,14671513,Potrero Hill
2,96.0,14671675,Mission District
30,98.0,14673134,Bernal Heights
4,99.0,14691164,Duboce Triangle
2,97.0,14705126,Outer Sunset
30,100.0,14712935,Noe Valley
30,100.0,14714307,Mission District
1,88.0,14725307,Union Square
30,95.0,14726839,Balboa Terrace
30,97.0,14727009,Balboa Terrace
2,100.0,14745298,Noe Valley
4,100.0,14759973,Mission District
2,98.0,14760041,Inner Sunset
1,87.0,14761638,South Beach
4,100.0,14762607,SoMa
1,96.0,14763705,Ingleside
3,100.0,14773074,SoMa
3,93.0,14773204,Mission District
3,99.0,14773919,Sunnyside
3,99.0,14775913,Twin Peaks
2,97.0,14788324,Ingleside
1,95.0,14790424,Richmond District
3,98.0,14802586,Lower Haight
1,98.0,14804950,Bernal Heights
30,98.0,14808208,Inner Sunset
2,92.0,14827566,Alamo Square
3,90.0,14840923,Western Addition/NOPA
30,96.0,14841442,Balboa Terrace
30,94.0,14845574,Cole Valley
2,99.0,14852542,Marina
30,88.0,14869325,Balboa Terrace
30,96.0,14884457,Balboa Terrace
1,95.0,14886240,Richmond District
1,96.0,14887262,Outer Sunset
30,100.0,14896984,Mission District
7,97.0,14903530,Diamond Heights
30,94.0,14906353,Portola
1,93.0,14907455,Crocker Amazon
7,100.0,14913379,Downtown
3,98.0,14913657,Richmond District
1,99.0,14934208,SoMa
2,97.0,14936250,Mission Terrace
1,93.0,14938407,Crocker Amazon
4,98.0,14944663,Cole Valley
4,100.0,14948905,Mission District
1,100.0,14948986,Western Addition/NOPA
4,96.0,14950542,Potrero Hill
31,100.0,14953903,Crocker Amazon
1,91.0,14963288,Downtown
30,100.0,14963473,Richmond District
60,100.0,14969986,Financial District
30,95.0,14983353,Western Addition/NOPA
30,96.0,14988703,Potrero Hill
1,99.0,14990478,Sunnyside
30,86.0,14991559,Bayview
2,100.0,14996188,Inner Sunset
2,97.0,15005046,Sunnyside
3,93.0,15010218,Glen Park
3,98.0,15024335,Dogpatch
1,93.0,15027416,Noe Valley
4,95.0,15037623,Mission District
2,97.0,15051965,Inner Sunset
1,98.0,15054072,Downtown
1,87.0,15055277,Financial District
3,99.0,15056192,Richmond District
3,93.0,15060615,Oceanview
1,97.0,15067182,Pacific Heights
1,98.0,15069107,SoMa
2,96.0,15070065,Excelsior
2,95.0,15075530,Bayview
30,100.0,15111599,Hayes Valley
7,100.0,15126863,Diamond Heights
2,100.0,15130794,Noe Valley
1,85.0,15132100,Financial District
2,99.0,15132855,Marina
30,92.0,15134083,Haight-Ashbury
2,96.0,15150709,Noe Valley
30,90.0,15162895,Western Addition/NOPA
2,98.0,15163770,Bernal Heights
30,93.0,15166182,Sunnyside
1,98.0,15166399,Noe Valley
4,95.0,15176931,Potrero Hill
2,97.0,15177458,The Castro
1,100.0,15177460,Western Addition/NOPA
2,93.0,15178460,Downtown
2,97.0,15179182,Bayview
2,96.0,15189360,SoMa
31,99.0,15194176,North Beach
31,99.0,15194320,North Beach
31,95.0,15194432,Telegraph Hill
3,100.0,15207802,Downtown
1,96.0,15207940,Balboa Terrace
3,70.0,15214880,Downtown
1,98.0,15215678,Bernal Heights
30,100.0,15216713,Bernal Heights
3,100.0,15218861,Downtown
4,98.0,15220043,The Castro
30,100.0,15222045,SoMa
3,97.0,15236335,Crocker Amazon
30,100.0,15256248,The Castro
2,91.0,15258331,SoMa
1,88.0,15267186,Union Square
1,97.0,15268492,Downtown
30,98.0,15269286,Western Addition/NOPA
30,100.0,15270397,Bernal Heights
4,96.0,15270469,Glen Park
30,96.0,15282659,Crocker Amazon
30,100.0,15283495,Western Addition/NOPA
2,100.0,15286104,Nob Hill
30,91.0,15299001,Mission District
30,97.0,15309962,South Beach
30,100.0,15311048,Mission District
2,99.0,15311518,SoMa
30,100.0,15314587,Nob Hill
3,98.0,15327480,Richmond District
30,98.0,15327674,Richmond District
1,95.0,15330348,Diamond Heights
1,99.0,15330751,Bernal Heights
3,98.0,15339049,Lower Haight
3,100.0,15342398,Downtown
1,95.0,15343159,Portola
4,100.0,15346313,Mission District
1,99.0,15346876,Fisherman's Wharf
30,100.0,15363435,Telegraph Hill
30,100.0,15372200,The Castro
30,100.0,15377291,The Castro
30,70.0,15377479,Tenderloin
4,97.0,15383658,Bernal Heights
30,100.0,15393846,Telegraph Hill
30,93.0,15394942,Mission District
30,98.0,15400940,Western Addition/NOPA
30,95.0,15401372,Sunnyside
30,98.0,15408863,Duboce Triangle
2,99.0,15409616,Pacific Heights
30,84.0,15412358,The Castro
3,94.0,15432669,Inner Sunset
1,95.0,15434462,Outer Sunset
30,100.0,15446815,South Beach
2,98.0,15453636,Ingleside
3,93.0,15468915,Haight-Ashbury
30,98.0,15469891,The Castro
30,100.0,15470223,The Castro
30,95.0,15471195,The Castro
31,96.0,15471316,Mission District
30,98.0,15471757,The Castro
30,98.0,15472181,The Castro
2,97.0,15478431,Fisherman's Wharf
3,100.0,15484215,The Castro
1,98.0,15486470,Western Addition/NOPA
7,100.0,15504145,Potrero Hill
30,100.0,15511739,Mission District
4,98.0,15512995,Bernal Heights
31,100.0,15521441,Mission District
31,93.0,15523355,Mission District
30,100.0,15549498,Duboce Triangle
30,100.0,15550123,Noe Valley
30,100.0,15560650,Haight-Ashbury
2,94.0,15564777,Richmond District
2,95.0,15567704,Duboce Triangle
4,100.0,15579505,Ingleside
2,94.0,15583185,Excelsior
30,99.0,15591362,Potrero Hill
30,100.0,15602145,Richmond District
30,100.0,15603927,Richmond District
30,94.0,15605090,Inner Sunset
30,100.0,15613006,Richmond District
30,80.0,15619426,SoMa
4,100.0,15621583,Mission District
2,99.0,15633213,Excelsior
3,96.0,15641829,Bernal Heights
1,100.0,15643873,Mission District
30,70.0,15662354,Richmond District
2,99.0,15662917,Noe Valley
30,92.0,15664146,Richmond District
30,100.0,15675279,Noe Valley
1,94.0,15675657,Tenderloin
1,92.0,15675790,Union Square
1,87.0,15675892,Union Square
30,70.0,15677325,Tenderloin
7,80.0,15702583,Union Square
2,97.0,15705696,Outer Sunset
30,100.0,15708231,Twin Peaks
1,91.0,15716518,Chinatown
30,98.0,15717561,South Beach
30,80.0,15718115,Lower Haight
2,97.0,15722690,Richmond District
30,70.0,15732801,Alamo Square
30,100.0,15733592,Telegraph Hill
1,100.0,15734872,Mission District
30,100.0,15743600,Potrero Hill
2,99.0,15759935,Noe Valley
1,60.0,15769037,Downtown
1,87.0,15769128,Union Square
7,88.0,15769324,Union Square
30,97.0,15770116,Pacific Heights
30,100.0,15776727,Mission District
3,100.0,15785104,The Castro
1,83.0,15792140,South Beach
2,94.0,15806021,Bernal Heights
1,98.0,15812013,Fisherman's Wharf
3,99.0,15822076,Sunnyside
2,93.0,15824294,Cow Hollow
30,100.0,15830044,Pacific Heights
4,97.0,15832358,Duboce Triangle
3,95.0,15834994,Russian Hill
3,99.0,15835438,Richmond District
30,95.0,15843007,Visitacion Valley
30,96.0,15843930,Duboce Triangle
2,99.0,15849484,Richmond District
3,98.0,15855837,Duboce Triangle
2,98.0,15860350,Outer Sunset
2,99.0,15860884,Mission District
2,99.0,15860973,Mission District
30,84.0,15870673,Hayes Valley
80,100.0,15871266,Financial District
32,84.0,15873231,Union Square
3,99.0,15876545,Bernal Heights
2,99.0,15888446,SoMa
30,97.0,15901364,SoMa
80,100.0,15901668,Russian Hill
30,95.0,15901845,SoMa
2,99.0,15903424,Parkside
32,87.0,15904098,Union Square
2,100.0,15911270,The Castro
30,98.0,15911997,Western Addition/NOPA
30,97.0,15916432,Cole Valley
30,97.0,15916933,Cole Valley
2,90.0,15920878,Parkside
1,99.0,15929798,Portola
30,95.0,15938330,Portola
30,96.0,15939264,Visitacion Valley
30,88.0,15939487,Visitacion Valley
11,98.0,15957623,Bernal Heights
32,85.0,15957963,Union Square
30,100.0,15970624,SoMa
2,97.0,15985008,Sunnyside
30,100.0,15999597,The Castro
30,100.0,15999931,Nob Hill
30,100.0,16004169,North Beach
30,100.0,16013094,South Beach
30,100.0,16016803,Nob Hill
2,99.0,16017966,SoMa
2,99.0,16018565,Downtown
30,100.0,16026556,SoMa
2,99.0,16043093,Richmond District
1,89.0,16051031,Downtown
1,100.0,16052484,Noe Valley
2,96.0,16052656,Noe Valley
3,98.0,16055131,Twin Peaks
30,100.0,16058262,The Castro
1,100.0,16066598,Excelsior
1,99.0,16068425,Twin Peaks
30,93.0,16068498,Western Addition/NOPA
3,99.0,16073408,Bernal Heights
30,100.0,16073836,Haight-Ashbury
30,97.0,16079346,Haight-Ashbury
30,100.0,16082636,SoMa
1,86.0,16086843,Downtown
30,96.0,16088064,Nob Hill
3,99.0,16089156,Mission Terrace
1,98.0,16125990,Outer Sunset
3,99.0,16134193,Telegraph Hill
45,100.0,16137002,Mission District
5,100.0,16160696,Mission District
30,100.0,16162370,SoMa
30,100.0,16162542,SoMa
1,86.0,16162625,Union Square
30,93.0,16162763,SoMa
30,93.0,16162846,SoMa
30,100.0,16163092,Potrero Hill
1,99.0,16173016,Mission District
1,85.0,16176101,Downtown
3,100.0,16178483,The Castro
2,100.0,16178751,Mission District
30,98.0,16179065,Noe Valley
2,99.0,16179580,Sunnyside
1,100.0,16180470,SoMa
30,99.0,16190202,Bernal Heights
30,96.0,16191041,SoMa
2,73.0,16202104,Haight-Ashbury
1,99.0,16204265,Mission District
30,83.0,16205967,Mission District
30,100.0,16206116,Nob Hill
30,90.0,16206151,SoMa
2,99.0,16208102,Mission District
30,96.0,16208487,Bernal Heights
1,91.0,16219958,Richmond District
1,87.0,16228848,Downtown
1,98.0,16230722,Crocker Amazon
30,95.0,16241036,Noe Valley
2,94.0,16242493,SoMa
2,97.0,16242929,Potrero Hill
3,99.0,16244433,Diamond Heights
1,88.0,16255081,Union Square
30,94.0,16256179,Potrero Hill
2,95.0,16256385,Mission District
30,60.0,16257289,Noe Valley
30,96.0,16274869,SoMa
30,95.0,16287044,Richmond District
30,87.0,16297383,SoMa
3,95.0,16305055,Outer Sunset
30,100.0,16312844,Lakeshore
3,95.0,16324639,Mission District
2,99.0,16326624,Haight-Ashbury
5,97.0,16330378,Excelsior
30,97.0,16331804,Crocker Amazon
2,98.0,16335125,Excelsior
2,99.0,16336481,Glen Park
2,99.0,16336782,Outer Sunset
4,95.0,16348139,North Beach
2,98.0,16351934,Mission District
5,99.0,16352294,Mission District
3,97.0,16362304,Richmond District
30,93.0,16379931,SoMa
4,95.0,16383490,Potrero Hill
30,92.0,16393469,SoMa
30,93.0,16394300,SoMa
30,100.0,16394610,Potrero Hill
30,90.0,16394806,Mission District
30,100.0,16406043,Nob Hill
1,95.0,16406118,Bernal Heights
2,97.0,16407735,Inner Sunset
1,96.0,16416050,Western Addition/NOPA
1,88.0,16426353,Downtown
30,92.0,16427484,Twin Peaks
3,96.0,16435615,SoMa
1,99.0,16441272,Outer Sunset
30,93.0,16442951,Nob Hill
31,95.0,16443034,Nob Hill
30,80.0,16452355,Nob Hill
30,100.0,16454916,The Castro
2,99.0,16456337,Noe Valley
30,80.0,16469515,Lakeshore
3,98.0,16488124,Bernal Heights
2,94.0,16490343,Chinatown
30,95.0,16497229,North Beach
3,99.0,16516337,Inner Sunset
3,100.0,16519220,The Castro
30,93.0,16529602,Outer Sunset
2,100.0,16532410,Downtown
2,99.0,16535678,Cole Valley
2,96.0,16542790,Duboce Triangle
30,88.0,16553684,Richmond District
1,91.0,16556338,Excelsior
30,100.0,16560870,Lower Haight
30,95.0,16569308,Pacific Heights
30,100.0,16570444,Western Addition/NOPA
2,97.0,16570521,Richmond District
30,93.0,16570808,Cow Hollow
3,99.0,16572187,Bernal Heights
30,90.0,16587632,Telegraph Hill
2,100.0,16602539,Bernal Heights
30,91.0,16604785,Richmond District
1,97.0,16649876,Sunnyside
30,98.0,16652268,Haight-Ashbury
4,100.0,16653287,Haight-Ashbury
30,96.0,16678379,Outer Sunset
30,100.0,16679374,Dogpatch
2,96.0,16688334,Russian Hill
30,100.0,16690768,Telegraph Hill
3,98.0,16700935,Potrero Hill
1,96.0,16706877,Lower Haight
4,96.0,16707105,Western Addition/NOPA
1,99.0,16710475,Potrero Hill
30,94.0,16721946,Ingleside
4,99.0,16737908,Mission District
1,97.0,16742943,Oceanview
30,100.0,16757454,Mission District
30,92.0,16778737,Outer Sunset
30,95.0,16779057,Outer Sunset
1,88.0,16779078,Union Square
1,98.0,16797018,Potrero Hill
3,99.0,16824774,Noe Valley
3,98.0,16831471,Oceanview
30,90.0,16839850,Nob Hill
30,100.0,16839867,Marina
30,99.0,16844534,Inner Sunset
30,95.0,16845067,Mission District
3,100.0,16855762,Outer Sunset
1,93.0,16858141,Bayview
30,96.0,16859985,Mission District
30,90.0,16868984,Bernal Heights
1,99.0,16872797,Diamond Heights
2,97.0,16896129,The Castro
2,98.0,16897188,Outer Sunset
2,98.0,16897598,Parkside
2,99.0,16900525,Mission District
30,100.0,16909548,Mission District
5,96.0,16910795,Mission District
31,100.0,16913294,South Beach
31,100.0,16933050,Financial District
1,92.0,16933274,Richmond District
30,88.0,16944002,Nob Hill
2,99.0,16944675,The Castro
1,87.0,16972383,Union Square
2,98.0,16975571,Inner Sunset
32,96.0,16987679,Downtown
1,94.0,17010389,Hayes Valley
7,81.0,17011295,SoMa
32,91.0,17016281,Downtown
1,99.0,17016637,Outer Sunset
30,97.0,17029166,Nob Hill
1,84.0,17041687,Downtown
1,88.0,17042239,Union Square
5,97.0,17097361,Mission District
1,85.0,17107439,Downtown
4,100.0,17120944,Pacific Heights
1,81.0,17120964,Downtown
7,85.0,17139721,SoMa
3,96.0,17157954,Bernal Heights
2,99.0,17159806,Bernal Heights
4,100.0,17172552,Outer Sunset
30,100.0,17188701,Nob Hill
30,95.0,17191322,Downtown
2,91.0,17192720,Tenderloin
2,100.0,17207000,Western Addition/NOPA
30,100.0,17222332,Crocker Amazon
2,99.0,17222602,SoMa
30,96.0,17225268,SoMa
30,87.0,17237462,Mission District
30,84.0,17237843,Mission District
30,84.0,17237993,Mission District
3,98.0,17254515,Glen Park
30,89.0,17267153,Mission District
4,94.0,17269133,Inner Sunset
1,98.0,17271591,Fisherman's Wharf
2,98.0,17281042,Fisherman's Wharf
1,95.0,17285258,Mission District
3,100.0,17287731,Noe Valley
3,99.0,17288451,SoMa
2,100.0,17288739,Haight-Ashbury
2,93.0,17301015,Outer Sunset
30,96.0,17301795,Richmond District
4,99.0,17305040,Bernal Heights
30,99.0,17318005,Duboce Triangle
1,94.0,17343208,Haight-Ashbury
1,95.0,17344333,Haight-Ashbury
3,98.0,17346342,Balboa Terrace
30,90.0,17367074,Excelsior
3,99.0,17369805,Mission District
2,96.0,17371171,Outer Sunset
2,99.0,17382326,Outer Sunset
30,90.0,17402726,Bernal Heights
3,99.0,17405370,Fisherman's Wharf
30,100.0,17408466,SoMa
1,97.0,17408793,Outer Sunset
32,93.0,17419327,Downtown
32,92.0,17419803,Downtown
32,98.0,17420087,Downtown
2,97.0,17421876,Excelsior
3,99.0,17424816,Lower Haight
2,100.0,17430696,Sunnyside
1,94.0,17433075,Haight-Ashbury
3,100.0,17433218,Inner Sunset
3,100.0,17434603,Chinatown
30,99.0,17434665,Forest Hill
2,94.0,17438541,Outer Sunset
1,100.0,17444930,Mission District
2,99.0,17444964,Noe Valley
1,94.0,17445405,Bayview
30,99.0,17461924,Western Addition/NOPA
30,100.0,17474556,Western Addition/NOPA
1,96.0,17478285,Bayview
1,100.0,17482888,SoMa
2,97.0,17501002,Portola
2,91.0,17516202,Tenderloin
3,100.0,17530579,The Castro
30,100.0,17533305,Mission District
2,98.0,17534666,Bayview
3,93.0,17534690,Parkside
31,100.0,17543317,Russian Hill
2,96.0,17543814,Outer Sunset
2,98.0,17551632,Bernal Heights
5,100.0,17574138,Inner Sunset
1,96.0,17576074,Bayview
3,100.0,17585689,Inner Sunset
3,99.0,17585947,Richmond District
30,99.0,17587530,Marina
2,100.0,17592480,Bayview
30,100.0,17593967,Noe Valley
2,85.0,17606766,Outer Sunset
2,94.0,17622881,Excelsior
30,90.0,17624633,Civic Center
30,97.0,17624771,Diamond Heights
30,90.0,17626514,Nob Hill
3,99.0,17626598,Mission District
30,80.0,17626794,Nob Hill
30,100.0,17626853,Nob Hill
30,100.0,17626927,Nob Hill
2,98.0,17642091,Bernal Heights
30,99.0,17650333,Potrero Hill
30,97.0,17651619,North Beach
7,100.0,17651864,Bernal Heights
7,97.0,17652643,Mission District
3,97.0,17670655,Glen Park
3,99.0,17680468,The Castro
4,100.0,17695233,Mission District
1,95.0,17696905,Haight-Ashbury
30,100.0,17714209,Russian Hill
30,70.0,17716381,Richmond District
2,89.0,17717979,Tenderloin
1,96.0,17718199,Richmond District
3,94.0,17721392,Bernal Heights
30,97.0,17722015,Western Addition/NOPA
3,100.0,17723975,Sunnyside
1,96.0,17731097,Haight-Ashbury
30,90.0,17731924,SoMa
30,93.0,17734527,Inner Sunset
1,99.0,17753503,Bernal Heights
10,95.0,17764085,Bernal Heights
1,94.0,17767353,Haight-Ashbury
